project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,density_contemp,density_m2_contemp,density_km2_contemp,density_10km2_contemp,density_100km2_contemp,density_cummul,density_m2_cummul,density_km2_cummul,density_10km2_cummul,density_100km2_cummul
REO - R_5179,REO - R_5179-WS-2,2007,NA,OR,BRUMMIT CREEK,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,139694.86118995486,TRUE,1.4371832727352991e-11,3.190546865472364e-9,0.0031905468654723637,0.3190546865472364,31.90546865472364,1.2658015423265307e-11,1.1151711587896737e-8,0.011151711587896736,1.1151711587896735,111.51711587896736
REO - R_5179,REO - R_5179-WS-3,2007,NA,OR,BRUMMIT CREEK,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,139694.86118995486,TRUE,1.4135436985370914e-11,3.138067010752343e-9,0.003138067010752343,0.3138067010752343,31.38067010752343,1.232027635489612e-11,1.0854163468663482e-8,0.010854163468663481,1.085416346866348,108.54163468663481
REO - R_5180,REO - R_5180-WS-1,2007,NA,OR,QUINES CREEK-COW CREEK,MIDDLE COW CREEK,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,REO,267242.3431460006,FALSE,5.19997587951558e-12,1.1543946452524587e-9,0.0011543946452524587,0.11543946452524587,11.543946452524587,7.19312950261953e-12,6.337147091807806e-9,0.006337147091807807,0.6337147091807807,63.37147091807807
REO - R_5182,REO - R_5182-WS-1,2007,NA,OR,MCCULLOUGH CREEK-COW CREEK,MIDDLE COW CREEK,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,REO,121473.79233909117,FALSE,5.991770411871205e-12,1.3301730314354076e-9,0.0013301730314354075,0.13301730314354074,13.301730314354074,6.391541995552506e-12,5.630948498081758e-9,0.0056309484980817575,0.5630948498081757,56.30948498081757
REO - R_5185,REO - R_5185-WS-1,2007,NA,OR,WEST FORK SMITH RIVER,LOWER SMITH RIVER,UMPQUA,SOUTHERN OREGON COASTAL,REO,85031.65463736381,TRUE,1.5946062347013245e-11,3.5400258410369403e-9,0.00354002584103694,0.354002584103694,35.4002584103694,1.50233670231802e-11,1.3235586347421757e-8,0.013235586347421757,1.3235586347421757,132.35586347421759
REO - R_5196,REO - R_5196-WS-1,2007,NA,OR,LOWER MILL CREEK,MILL CREEK,YAMHILL,WILLAMETTE,REO,57055.02552374773,TRUE,1.1983395054426003e-11,2.6603137020825726e-9,0.0026603137020825727,0.2660313702082573,26.603137020825727,1.5406395943389066e-11,1.3573034826125768e-8,0.013573034826125768,1.3573034826125767,135.73034826125766
REO - R_5202,REO - R_5202-WS-1,2007,NA,OR,MAXFIELD CREEK-LUCKIAMUTE RIVER,LUCKIAMUTE RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,60736.89616954559,TRUE,1.1314234851359624e-11,2.5117601370018365e-9,0.0025117601370018366,0.25117601370018366,25.117601370018367,1.3050216904735396e-11,1.1497241093071884e-8,0.011497241093071884,1.1497241093071884,114.97241093071884
REO - R_5231,REO - R_5231-WS-1,2007,NA,OR,UPPER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,COAST FORK WILLAMETTE,WILLAMETTE,REO,168848.57135133672,TRUE,1.0877302189430805e-11,2.414761086053639e-9,0.0024147610860536387,0.24147610860536387,24.147610860536386,1.2960335601538619e-11,1.1418055664955524e-8,0.011418055664955523,1.1418055664955522,114.18055664955521
REO - R_5233,REO - R_5233-WS-1,2007,NA,OR,UPPER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,COAST FORK WILLAMETTE,WILLAMETTE,REO,136536.54258913847,TRUE,1.0244964062552042e-11,2.2743820218865534e-9,0.0022743820218865535,0.22743820218865535,22.743820218865533,1.161126097750972e-11,1.0229520921186063e-8,0.010229520921186064,1.0229520921186064,102.29520921186064
SRFBD - WA_02-1602,SRFBD - WA_02-1602-WS-1,2007,NA,WA,LOWER CLEARWATER RIVER,CLEARWATER RIVER,WASHINGTON COASTAL,WASHINGTON COASTAL,SRFBD,170063.30927472762,TRUE,2.1803529517670272e-12,4.840383552922801e-10,4.840383552922801e-4,0.04840383552922801,4.840383552922801,8.743601046665678e-13,7.703112522112462e-10,7.703112522112462e-4,0.07703112522112462,7.703112522112463
SRFBD - WA_2393,SRFBD - WA_2393-WS-1,2007,NA,OR,BEAVER CREEK,BEAVER CREEK-FRONTAL PACIFIC OCEAN,ALSEA,NORTHERN OREGON COASTAL,SRFBD,92805.97734706565,FALSE,8.10618293321398e-12,1.7995726111735036e-9,0.0017995726111735037,0.17995726111735036,17.995726111735035,5.083547647420775e-12,4.478605477377703e-9,0.0044786054773777026,0.44786054773777023,44.786054773777025
WARCO_RCO_01-1278 R,WARCO_RCO_01-1278 R-WS-1203,2007,NA,WA,BARKER CREEK-FRONTAL DYES INLET,OLLALA VALLEY-FRONTAL PUGET SOUND,PUGET SOUND,PUGET SOUND,WA RCO,1009291.7278836536,TRUE,2.316037635469174e-12,5.141603550741566e-10,5.141603550741565e-4,0.05141603550741566,5.141603550741566,4.943715841098883e-12,4.355413656008116e-9,0.004355413656008116,0.4355413656008116,43.55413656008116
WARCO_RCO_02-1440 P,WARCO_RCO_02-1440 P-WS-1724,2007,NA,WA,MILL CREEK-CHEHALIS RIVER,SOUTH FORK CHEHALIS RIVER-CHEHALIS RIVER,UPPER CHEHALIS,WASHINGTON COASTAL,WA RCO,201342.81080204362,TRUE,5.582085893681544e-12,1.2392230683973028e-9,0.0012392230683973028,0.12392230683973028,12.392230683973029,4.171227897373752e-12,3.674851777586276e-9,0.003674851777586276,0.3674851777586276,36.74851777586276
WARCO_RCO_02-1447 R,WARCO_RCO_02-1447 R-WS-1730,2007,NA,WA,MIDDLE WYNOOCHEE RIVER,WYNOOCHEE RIVER,LOWER CHEHALIS,WASHINGTON COASTAL,WA RCO,315279.1543264942,TRUE,3.934561881527695e-12,8.734727376991482e-10,8.734727376991482e-4,0.08734727376991482,8.734727376991481,2.3253263002083562e-12,2.048612470483562e-9,0.002048612470483562,0.20486124704835618,20.486124704835618
WARCO_RCO_02-1483 R,WARCO_RCO_02-1483 R-WS-1742,2007,NA,WA,BEATTY CREEK-FRONTAL ELD INLET,MCLANE CREEK-FRONTAL PUGET SOUND,PUGET SOUND,PUGET SOUND,WA RCO,110059.5195893277,TRUE,4.091900430493122e-12,9.084018955694731e-10,9.08401895569473e-4,0.09084018955694731,9.08401895569473,4.850727465138531e-12,4.273490896787046e-9,0.004273490896787046,0.4273490896787046,42.73490896787046
WARCO_RCO_02-1518 P,WARCO_RCO_02-1518 P-WS-1750,2007,NA,WA,BASKET CREEK-EAST FORK LEWIS RIVER,EAST FORK LEWIS RIVER,LEWIS,LOWER COLUMBIA,WA RCO,292284.15328932495,TRUE,4.007497402345133e-12,8.896644233206194e-10,8.896644233206194e-4,0.08896644233206194,8.896644233206194,2.376073908774897e-12,2.093321113630684e-9,0.002093321113630684,0.2093321113630684,20.933211136306838
WARCO_RCO_02-1530 R,WARCO_RCO_02-1530 R-WS-1760,2007,NA,WA,SALMON RIVER,QUEETS RIVER,QUEETS-QUINAULT,WASHINGTON COASTAL,WA RCO,258854.57778498632,TRUE,2.7481659136871658e-12,6.100928328385508e-10,6.100928328385508e-4,0.06100928328385508,6.100928328385509,1.134914431455973e-12,9.998596141127122e-10,9.998596141127121e-4,0.09998596141127121,9.998596141127122
WARCO_RCO_04-1668 R,WARCO_RCO_04-1668 R-WS-2688,2007,NA,WA,DECKER CREEK,SATSOP RIVER,LOWER CHEHALIS,WASHINGTON COASTAL,WA RCO,126332.74403265481,TRUE,3.358512685054588e-12,7.455898160821185e-10,7.455898160821185e-4,0.07455898160821185,7.455898160821185,2.1116799612893817e-12,1.8603900458959453e-9,0.0018603900458959452,0.18603900458959452,18.60390045895945
WARCO_RCO_04-1689 R,WARCO_RCO_04-1689 R-WS-2717,2007,NA,WA,NORTH FORK NEWAUKUM RIVER,NEWAUKUM RIVER,UPPER CHEHALIS,WASHINGTON COASTAL,WA RCO,423167.73074127536,TRUE,3.751054869374175e-12,8.327341810010668e-10,8.327341810010668e-4,0.08327341810010667,8.327341810010667,2.616190531312792e-12,2.3048638580865696e-9,0.0023048638580865696,0.23048638580865696,23.048638580865696
WARCO_RCO_05-1425 R,WARCO_RCO_05-1425 R-WS-3174,2007,NA,WA,UPPER WASHOUGAL RIVER,WASHOUGAL RIVER,LOWER COLUMBIA-SANDY,LOWER COLUMBIA,WA RCO,93423.23427545751,TRUE,2.3990077940766976e-12,5.325797302850269e-10,5.325797302850268e-4,0.05325797302850268,5.325797302850268,1.0422840486722501e-12,9.182522468802523e-10,9.182522468802523e-4,0.09182522468802523,9.182522468802523
WARCO_RCO_05-1509 R,WARCO_RCO_05-1509 R-WS-3235,2007,NA,WA,CHIWAUKUM CREEK,WENATCHEE RIVER,WENATCHEE,UPPER COLUMBIA,WA RCO,92309.14953639876,TRUE,3.737417566717171e-12,8.29706699811212e-10,8.29706699811212e-4,0.0829706699811212,8.29706699811212,2.4452338821133436e-12,2.1542510501418557e-9,0.0021542510501418558,0.21542510501418558,21.54251050141856
WARCO_RCO_05-1625 R,WARCO_RCO_05-1625 R-WS-3375,2007,NA,WA,MILL CREEK,GOLDSBOROUGH CREEK-FRONTAL PUGET SOUND,PUGET SOUND,PUGET SOUND,WA RCO,18221.068850863674,TRUE,3.97755313117029e-12,8.830167951198044e-10,8.830167951198044e-4,0.08830167951198044,8.830167951198044,3.712742602163211e-12,3.2709262325057885e-9,0.0032709262325057884,0.32709262325057886,32.709262325057885
WARCO_RCO_06-1563 R,WARCO_RCO_06-1563 R-WS-3574,2007,NA,WA,NOLAN CREEK-HOH RIVER,HOH RIVER,HOH-QUILLAYUTE,WASHINGTON COASTAL,WA RCO,280203.32954623847,TRUE,1.9519041755446227e-12,4.3332272697090624e-10,4.3332272697090625e-4,0.043332272697090626,4.333227269709063,8.691682086872227e-13,7.657371918534432e-10,7.657371918534432e-4,0.07657371918534432,7.657371918534432
WARCO_RCO_06-2091 R,WARCO_RCO_06-2091 R-WS-4067,2007,NA,WA,SOUTH FORK CHEHALIS RIVER,SOUTH FORK CHEHALIS RIVER-CHEHALIS RIVER,UPPER CHEHALIS,WASHINGTON COASTAL,WA RCO,127876.12930121915,TRUE,6.9064462302764686e-12,1.533231063121376e-9,0.001533231063121376,0.1533231063121376,15.33231063121376,5.399950549486373e-12,4.757356434097494e-9,0.004757356434097494,0.4757356434097494,47.57356434097494
WARCO_RCO_06-2111 R,WARCO_RCO_06-2111 R-WS-4078,2007,NA,WA,MILL CREEK-COWLITZ RIVER,JACKSON PRAIRIE-COWLITZ RIVER,LOWER COWLITZ,LOWER COLUMBIA,WA RCO,130623.75715751629,TRUE,4.116958709627938e-12,9.139648335374022e-10,9.139648335374023e-4,0.09139648335374023,9.139648335374023,2.206827594571906e-12,1.9442151108178493e-9,0.0019442151108178493,0.19442151108178493,19.442151108178493
WARCO_RCO_06-2112 R,WARCO_RCO_06-2112 R-WS-4079,2007,NA,WA,SALZER CREEK,INDEPENDENCE CREEK-CHEHALIS RIVER,UPPER CHEHALIS,WASHINGTON COASTAL,WA RCO,188269.13316465277,TRUE,4.706361292201179e-12,1.0448122068686618e-9,0.0010448122068686617,0.10448122068686617,10.448122068686617,3.690618245316302e-12,3.251434674123662e-9,0.0032514346741236624,0.3251434674123662,32.51434674123662
WARCO_RCO_06-2249 R,WARCO_RCO_06-2249 R-WS-4195,2007,NA,WA,LOWER CHIWAWA RIVER,CHIWAWA RIVER,WENATCHEE,UPPER COLUMBIA,WA RCO,455691.92562917306,TRUE,3.978166234425256e-12,8.831529040424069e-10,8.831529040424069e-4,0.08831529040424069,8.83152904042407,2.6535648058374097e-12,2.337790593942758e-9,0.002337790593942758,0.2337790593942758,23.377905939427578
WARCO_RCO_06-2262 R,WARCO_RCO_06-2262 R-WS-4206,2007,NA,WA,LOWER CHIWAWA RIVER,CHIWAWA RIVER,WENATCHEE,UPPER COLUMBIA,WA RCO,201439.81977260558,TRUE,3.9700198323365754e-12,8.813444027787197e-10,8.813444027787197e-4,0.08813444027787197,8.813444027787197,2.6646950291019633e-12,2.3475963206388297e-9,0.0023475963206388297,0.23475963206388298,23.475963206388297
BLM - BLM_5239,BLM - BLM_5239-WS-1,2008,NA,OR,UPPER LUCKIAMUTE RIVER-MAXFIELD CREEK,LUCKIAMUTE RIVER,WILLAMETTE,WILLAMETTE,BLM,89360.07742174968,TRUE,6.927482072614909e-12,3.8101151399381997e-10,3.8101151399381995e-4,0.03810115139938199,3.8101151399381994,1.564721325553631e-11,1.4645791607181986e-8,0.014645791607181987,1.4645791607181986,146.45791607181985
BLM - BLM_5258,BLM - BLM_5258-WS-1,2008,NA,OR,MCMULLIN CREEK,DEER CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,55998.98185096313,TRUE,1.5342016186274823e-12,8.438108902451153e-11,8.438108902451154e-5,0.008438108902451153,0.8438108902451154,2.99442053737646e-12,2.8027776229843666e-9,0.0028027776229843666,0.28027776229843665,28.027776229843663
BLM - BLM_5280,BLM - BLM_5280-WS-1,2008,NA,OR,UPPER WOLF CREEK,WOLF CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,BLM,2382.935397913325,TRUE,6.082282507622345e-12,3.34525537919229e-10,3.34525537919229e-4,0.0334525537919229,3.34525537919229,2.096633989864347e-11,1.9624494145130287e-8,0.019624494145130286,1.9624494145130285,196.24494145130285
BLM - BLM_5388,BLM - BLM_5388-WS-1,2008,NA,OR,RICE CREEK,MIDDLE SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,212081.2504142859,TRUE,3.4700468226292437e-12,1.908525752446084e-10,1.908525752446084e-4,0.01908525752446084,1.9085257524460841,8.41421604945188e-12,7.87570622228696e-9,0.00787570622228696,0.7875706222286959,78.75706222286959
BLM - BLM_5390,BLM - BLM_5390-WS-1,2008,NA,OR,MC COY CREEK,CUCAMONGA CREEK,OREGON CLOSED BASINS,OREGON CLOSED BASINS,BLM,1429.7612387479949,TRUE,5.400155922108101e-13,2.9700857571594555e-11,2.9700857571594554e-5,0.0029700857571594553,0.2970085757159455,2.393163222212031e-13,2.240000775990461e-10,2.240000775990461e-4,0.02240000775990461,2.240000775990461
HWS - HWS_12135,HWS - HWS_12135-WS-1,2008,NA,WA,TACOMA CREEK,UPPER PEND OREILLE,PEND OREILLE,SPOKANE,HABITAT WORK SCHEDULE,369013.53586339834,TRUE,1.9564504035268643e-12,1.0760477219397753e-10,1.0760477219397754e-4,0.010760477219397754,1.0760477219397755,8.597653622848049e-13,8.047403790985774e-10,8.047403790985775e-4,0.08047403790985774,8.047403790985774
HWS - HWS_13252,HWS - HWS_13252-WS-1,2008,NA,WA,MAINSTEM UPPER OKANOGAN RIVER,UPPER OKANOGAN RIVER,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,95317.41591653299,FALSE,1.1032809046766569e-12,6.068044975721612e-11,6.0680449757216125e-5,0.006068044975721613,0.6068044975721613,4.699234137266637e-13,4.3984831524815726e-10,4.398483152481573e-4,0.04398483152481573,4.398483152481573
HWS - HWS_13254,HWS - HWS_13254-WS-1,2008,NA,WA,LOWER ANTOINE CREEK,UPPER OKANOGAN RIVER,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,60705.27926184195,TRUE,1.1143030723146692e-12,6.12866689773068e-11,6.12866689773068e-5,0.00612866689773068,0.612866689773068,4.700075242429556e-13,4.399270426914064e-10,4.399270426914064e-4,0.04399270426914064,4.399270426914064
HWS - HWS_15622,HWS - HWS_15622-WS-1,2008,NA,WA,SILVERDALE,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,613011.3225809018,TRUE,3.655976237000293e-12,2.010786930350161e-10,2.0107869303501608e-4,0.02010786930350161,2.010786930350161,5.433388519079121e-12,5.085651653858057e-9,0.005085651653858057,0.5085651653858058,50.85651653858058
HWS - HWS_8520,HWS - HWS_8520-WS-1,2008,NA,WA,POULSBO,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,100371.62189550715,TRUE,3.3446945657024012e-12,1.8395820111363207e-10,1.8395820111363206e-4,0.018395820111363207,1.8395820111363208,3.812955935609065e-12,3.568926755730085e-9,0.003568926755730085,0.35689267557300847,35.689267557300845
HWS - HWS_8520,HWS - HWS_8520-WS-2,2008,NA,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,100371.62189550715,TRUE,3.334325168795721e-12,1.8338788428376466e-10,1.8338788428376467e-4,0.018338788428376468,1.8338788428376467,3.783357337844446e-12,3.5412224682224012e-9,0.003541222468222401,0.3541222468222401,35.41222468222401
OWRI - OR_20080166,OWRI - OR_20080166-WS-1,2008,NA,OR,TENMILE LAKE-TENMILE CREEK,TENMILE CREEK-FRONTAL PACIFIC OCEAN,COOS,SOUTHERN OREGON COASTAL,OWRI,8578.56743248797,FALSE,3.10634362281558e-12,1.708488992548569e-10,1.7084889925485691e-4,0.01708488992548569,1.7084889925485691,1.3165164164814104e-11,1.2322593658266e-8,0.012322593658266,1.2322593658266001,123.22593658266001
OWRI - OR_20080409,OWRI - OR_20080409-WS-3,2008,NA,OR,DAYS CREEK,DAYS CREEK-SOUTH UMPQUA RIVER,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,OWRI,7148.806193739974,FALSE,3.3970708530628053e-12,1.868388969184543e-10,1.868388969184543e-4,0.01868388969184543,1.868388969184543,9.248398840218867e-12,8.656501314444859e-9,0.00865650131444486,0.865650131444486,86.5650131444486
OWRI - OR_20080524,OWRI - OR_20080524-WS-4,2008,NA,OR,UPPER WEST FORK DAIRY CREEK,DAIRY CREEK,TUALATIN,WILLAMETTE,OWRI,153028.53685089684,FALSE,6.0618469614076845e-12,3.3340158287742263e-10,3.3340158287742264e-4,0.03334015828774226,3.334015828774226,1.2078513627801067e-11,1.13054887556218e-8,0.0113054887556218,1.13054887556218,113.05488755621799
REO - R_0201200801,REO - R_0201200801-WS-1,2008,NA,OR,DEMING CREEK,SPRAGUE RIVER ABOVE WILLIAMSON RIVER,SPRAGUE,KLAMATH,REO,134433.30047328022,TRUE,2.0069012942847884e-12,1.1037957118566337e-10,1.1037957118566336e-4,0.011037957118566337,1.1037957118566337,1.2470116736100148e-12,1.1672029264989739e-9,0.0011672029264989739,0.11672029264989739,11.672029264989739
REO - R_0203200801,REO - R_0203200801-WS-1,2008,NA,OR,PARADISE CREEK,SYCAN RIVER ABOVE SYCAN MARSH,SPRAGUE,KLAMATH,REO,181304.44828253635,TRUE,2.010682049601618e-12,1.1058751272808899e-10,1.10587512728089e-4,0.011058751272808899,1.10587512728089,1.33639351626578e-12,1.2508643312247702e-9,0.0012508643312247702,0.12508643312247703,12.508643312247703
REO - R_0204200801,REO - R_0204200801-WS-1,2008,NA,OR,COYOTE CREEK,SYCAN RIVER AT SYCAN MARSH,SPRAGUE,KLAMATH,REO,109816.38634513662,TRUE,2.0428833967425985e-12,1.1235858682084292e-10,1.1235858682084292e-4,0.011235858682084291,1.1235858682084292,1.4217195606850045e-12,1.3307295088011641e-9,0.001330729508801164,0.13307295088011642,13.307295088011642
REO - R_02PVT200803,REO - R_02PVT200803-WS-1,2008,NA,OR,7MILE/DRY/SHORT,WOOD RIVER,UPPER KLAMATH LAKE,KLAMATH,REO,112759.31156155957,TRUE,1.7390275205817243e-12,9.564651363199483e-11,9.564651363199483e-5,0.009564651363199483,0.9564651363199483,4.0432838458036877e-13,3.784513679672252e-10,3.784513679672252e-4,0.037845136796722516,3.7845136796722514
REO - R_02PVT200804,REO - R_02PVT200804-WS-1,2008,NA,OR,QUARTZ CREEK,DREWS CREEK,GOOSE LAKE,UPPER SACRAMENTO,REO,1876614.0504354974,TRUE,1.821606773516899e-12,1.0018837254342946e-10,1.0018837254342945e-4,0.010018837254342945,1.0018837254342945,8.809059411331781e-13,8.245279609006547e-10,8.245279609006546e-4,0.08245279609006546,8.245279609006547
REO - R_08-180400005A,REO - R_08-180400005A-WS-1,2008,NA,OR,UPPER BLOWOUT CREEK,DETROIT RESERVOIR/BLOW OUT DIVIDE CREEK,NORTH SANTIAM,WILLAMETTE,REO,3931.843406556986,TRUE,2.9930851682996712e-012,1.6461968425648192e-10,1.6461968425648192e-4,0.01646196842564819,1.646196842564819,1.6510879823527667e-12,1.5454183514821897e-9,0.0015454183514821897,0.15454183514821898,15.454183514821898
REO - R_08-180400006A,REO - R_08-180400006A-WS-1,2008,NA,OR,BOULDER CREEK/MARYS CREEK,UPPER NORTH SANTIAM RIVER,NORTH SANTIAM,WILLAMETTE,REO,3812.6966366613196,TRUE,3.129555076795551e-12,1.721255292237553e-10,1.721255292237553e-4,0.017212552922375533,1.7212552922375532,2.063139398543961e-12,1.9310984770371477e-9,0.0019310984770371476,0.19310984770371475,19.310984770371476
REO - R_120108001,REO - R_120108001-WS-1,2008,NA,OR,BEAVER CREEK,NESTUCCA RIVER,WILSON/TRASK/NESTUCCA,NORTHERN OREGON COASTAL,REO,350268.86560697854,TRUE,5.7113258537886505e-12,3.1412292195837577e-10,3.1412292195837576e-4,0.03141229219583758,3.1412292195837574,1.542383993672173e-11,1.443671418077154e-8,0.01443671418077154,1.443671418077154,144.3671418077154
REO - R_120808001,REO - R_120808001-WS-1,2008,NA,OR,GREASY CREEK,MARYS RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,85447.29749837599,TRUE,6.867006855946539e-12,3.7768537707705966e-10,3.776853770770597e-4,0.03776853770770597,3.7768537707705967,2.2434089886639294e-11,2.099830813389438e-8,0.02099830813389438,2.099830813389438,209.98308133894378
REO - R_120808002,REO - R_120808002-WS-1,2008,NA,OR,GREASY CREEK,MARYS RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,85447.29749837599,TRUE,6.867006855946539e-12,3.7768537707705966e-10,3.776853770770597e-4,0.03776853770770597,3.7768537707705967,2.2349894944225654e-11,2.091950166779521e-8,0.02091950166779521,2.091950166779521,209.1950166779521
REO - R_5229,REO - R_5229-WS-1,2008,NA,OR,CONGDON CREEK-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,1787.2015484349936,TRUE,6.638360453834419e-12,3.65109824960893e-10,3.65109824960893e-4,0.0365109824960893,3.6510982496089297,2.5306179040993736e-11,2.3686583582370136e-8,0.023686583582370135,2.3686583582370133,236.86583582370133
REO - R_5239,REO - R_5239-WS-1,2008,NA,OR,MAXFIELD CREEK-LUCKIAMUTE RIVER,LUCKIAMUTE RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,89360.07742174968,TRUE,6.927482072614909e-12,3.8101151399381997e-10,3.8101151399381995e-4,0.03810115139938199,3.8101151399381994,1.564721325553631e-11,1.4645791607181986e-8,0.014645791607181987,1.4645791607181986,146.45791607181985
REO - R_5240,REO - R_5240-WS-1,2008,NA,OR,MAXFIELD CREEK-LUCKIAMUTE RIVER,LUCKIAMUTE RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,35744.03096869987,FALSE,6.925695740315929e-12,3.809132657173761e-10,3.809132657173761e-4,0.03809132657173761,3.809132657173761,1.4444964459908046e-11,1.3520486734473931e-8,0.013520486734473931,1.352048673447393,135.2048673447393
REO - R_5254,REO - R_5254-WS-1,2008,NA,OR,SOUTH SISTER CREEK,UPPER SMITH RIVER,UMPQUA,SOUTHERN OREGON COASTAL,REO,128082.77763784121,TRUE,5.431316811287727e-12,2.98722424620825e-10,2.98722424620825e-4,0.0298722424620825,2.98722424620825,1.5488990406744386e-11,1.4497695020712745e-8,0.014497695020712745,1.4497695020712746,144.97695020712746
REO - R_5283,REO - R_5283-WS-1,2008,NA,OR,CONGDON CREEK-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,8340.273892696636,FALSE,6.638360453834419e-12,3.65109824960893e-10,3.65109824960893e-4,0.0365109824960893,3.6510982496089297,2.5296564943301496e-11,2.36775847869302e-8,0.0236775847869302,2.36775847869302,236.77584786930203
REO - R_5283,REO - R_5283-WS-2,2008,NA,OR,CONGDON CREEK-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,8340.273892696636,FALSE,6.59459430281541e-12,3.6270268665484757e-10,3.627026866548476e-4,0.03627026866548476,3.627026866548476,2.533560182030244e-11,2.3714123303803086e-8,0.023714123303803087,2.3714123303803087,237.14123303803086
REO - R_5283,REO - R_5283-WS-3,2008,NA,OR,CONGDON CREEK-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,8340.273892696636,FALSE,6.59459430281541e-12,3.6270268665484757e-10,3.627026866548476e-4,0.03627026866548476,3.627026866548476,2.535806880698022e-11,2.3735152403333484e-8,0.023735152403333484,2.373515240333348,237.3515240333348
SRFBD - WA_2388,SRFBD - WA_2388-WS-1,2008,NA,OR,NORTH FORK DEEP CREEK-DEEP CREEK,LOWER CLACKAMAS RIVER,CLACKAMAS,WILLAMETTE,SRFBD,77792.11753257945,TRUE,4.111242392188583e-12,2.2611833157037207e-10,2.2611833157037208e-4,0.022611833157037207,2.261183315703721,5.365319625837418e-12,5.021939169783823e-9,0.005021939169783824,0.5021939169783823,50.21939169783823
SRFBD - WA_2409,SRFBD - WA_2409-WS-1,2008,NA,OR,BIG CREEK,BIG CREEK-FRONTAL COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,SRFBD,362967.52834245865,FALSE,5.877836761659171e-12,3.232810218912544e-10,3.232810218912544e-4,0.03232810218912544,3.2328102189125443,2.448501220933129e-11,2.2917971427934086e-8,0.022917971427934086,2.2917971427934085,229.17971427934086
SRFBD - WA_2433,SRFBD - WA_2433-WS-1,2008,NA,OR,UPPER GRANITE CREEK,GRANITE CREEK,NORTH FORK JOHN DAY,JOHN DAY,SRFBD,86381.40817435802,TRUE,5.805245294014555e-13,3.1928849117080056e-11,3.192884911708006e-5,0.003192884911708006,0.3192884911708006,5.74488871406065e-13,5.377215836360768e-10,5.377215836360768e-4,0.05377215836360768,5.377215836360768
SRFBD - WA_2452,SRFBD - WA_2452-WS-1,2008,NA,OR,LAMBERT SLOUGH-WILLAMETTE RIVER,CHEHALEM CREEK-WILLAMETTE RIVER,MIDDLE WILLAMETTE,WILLAMETTE,SRFBD,86238.43205048323,FALSE,6.321677556482627e-12,3.476922656065445e-10,3.476922656065445e-4,0.03476922656065445,3.4769226560654447,3.506758153614908e-12,3.282325631783554e-9,0.003282325631783554,0.32823256317835536,32.823256317835536
SRFBD - WA_2453,SRFBD - WA_2453-WS-1,2008,NA,OR,LOWER NECANICUM RIVER,NECANICUM RIVER-FRONTAL PACIFIC OCEAN,NECANICUM,NORTHERN OREGON COASTAL,SRFBD,101580.96160994816,TRUE,5.016117945822389e-12,2.758864870202314e-10,2.758864870202314e-4,0.02758864870202314,2.758864870202314,2.427597905646642e-11,2.272231639685257e-8,0.02272231639685257,2.2722316396852573,227.22316396852574
WARCO_RCO_01-1218 AR,WARCO_RCO_01-1218 AR-WS-1112,2008,NA,WA,DELAMETER CREEK,OSTRANDER CREEK-COWLITZ RIVER,LOWER COWLITZ,LOWER COLUMBIA,WA RCO,37927.99126088744,TRUE,5.38337915878767e-12,2.960858537333219e-10,2.960858537333219e-4,0.02960858537333219,2.9608585373332192,6.0504740321304456e-12,5.663243694074097e-9,0.005663243694074097,0.5663243694074097,56.63243694074097
