project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,geometry,id,comid,reachcode,reach_meas,offset,slope,upst_dist
OWRI - OR_980877,OWRI - OR_980877-WS-2,1998,NA,OR,MIDDLE SILETZ RIVER,LOWER SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,8036.234021991451,TRUE,"c(-123.963412, 44.838977)",3772,23880842,17100204000105,62.21735831638466,0.008771081398381694,1e-5,688.747
OWRI - OR_980881,OWRI - OR_980881-WS-1,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.633729, 44.358638)",3773,23886856,17100205000362,75.3652625630836,0.002101711723192279,0.04124518,2.744
OWRI - OR_980881,OWRI - OR_980881-WS-2,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.6367, 44.359135)",3774,23886856,17100205000362,69.02743894607282,2.563472982687664e-4,0.04124518,2.744
OWRI - OR_980881,OWRI - OR_980881-WS-3,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.640106, 44.359735)",3775,23886856,17100205000362,54.59996305063402,0.0010213843911865733,0.04124518,2.744
OWRI - OR_980881,OWRI - OR_980881-WS-4,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.643197, 44.362167)",3776,23886856,17100205000362,46.57057813377886,8.907495200696047e-4,0.04124518,2.744
OWRI - OR_980881,OWRI - OR_980881-WS-5,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.635129, 44.357262)",3777,23886856,17100205000362,71.98329436347049,0.0025608891459524643,0.04124518,2.744
OWRI - OR_980881,OWRI - OR_980881-WS-6,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.640106, 44.359735)",3778,23886856,17100205000362,54.59996305063402,0.0010213843911865733,0.04124518,2.744
OWRI - OR_980881,OWRI - OR_980881-WS-7,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.640106, 44.359735)",3779,23886856,17100205000362,54.59996305063402,0.0010213843911865733,0.04124518,2.744
OWRI - OR_980881,OWRI - OR_980881-WS-8,1998,NA,OR,ALSEA RIVER-COW CREEK,LOWER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,55313.46592852612,FALSE,"c(-123.640106, 44.359735)",3780,23886856,17100205000362,54.59996305063402,0.0010213843911865733,0.04124518,2.744
OWRI - OR_980884,OWRI - OR_980884-WS-1,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,18054.291401681072,FALSE,"c(-123.65458, 44.714863)",3781,23882292,17100204000573,31.51163945254588,6.872581265179651e-4,0.01913414,3.7859999999999996
OWRI - OR_980884,OWRI - OR_980884-WS-2,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,18054.291401681072,FALSE,"c(-123.652231, 44.714988)",3782,23882292,17100204000573,35.19893005492834,0.0010391049486147635,0.01913414,3.7859999999999996
OWRI - OR_980884,OWRI - OR_980884-WS-3,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,18054.291401681072,FALSE,"c(-123.639612, 44.719088)",3783,23881826,17100204000573,70.69919608593716,6.076716702554749e-4,0.05284426,2.146
OWRI - OR_980884,OWRI - OR_980884-WS-4,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,18054.291401681072,FALSE,"c(-123.643401, 44.715289)",3784,23881826,17100204000573,58.62809965953944,9.111400327550375e-6,0.05284426,2.146
OWRI - OR_980884,OWRI - OR_980884-WS-5,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,18054.291401681072,FALSE,"c(-123.661952, 44.711881)",3785,23882292,17100204000573,13.314070531980146,5.102824372276616e-4,0.01913414,3.7859999999999996
OWRI - OR_980884,OWRI - OR_980884-WS-6,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,18054.291401681072,FALSE,"c(-123.643401, 44.715289)",3786,23881826,17100204000573,58.62809965953944,9.111400327550375e-6,0.05284426,2.146
OWRI - OR_980884,OWRI - OR_980884-WS-7,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,18054.291401681072,FALSE,"c(-123.6307, 44.724608)",3787,23881826,17100204000573,100,5.1941320288599075e-6,0.05284426,2.146
OWRI - OR_980886,OWRI - OR_980886-WS-1,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,41236.25227403302,TRUE,"c(-123.684929, 44.687139)",3788,23881894,17100204000605,18.606154656126563,0.001110834369389398,0.02341338,3.856
OWRI - OR_980886,OWRI - OR_980886-WS-2,1998,NA,OR,LITTLE ROCK CREEK,ROCK CREEK/SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,41236.25227403302,TRUE,"c(-123.680732, 44.686316)",3789,23881894,17100204000605,28.797558494829815,6.426388492269411e-4,0.02341338,3.856
OWRI - OR_980896,OWRI - OR_980896-WS-1,1998,NA,OR,UPPER LUCKIAMUTE RIVER-VINCENT CREEK,LUCKIAMUTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,8406.333564694121,TRUE,"c(-123.474226, 44.636411)",3790,23764517,17090003000807,30.14697917211879,8.320656733790956e-4,0.01229472,7.675
OWRI - OR_980897,OWRI - OR_980897-WS-1,1998,NA,OR,GREASY CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,5645.51036308146,TRUE,"c(-123.440073, 44.497726)",3791,23762949,17090003000168,86.59601240997893,6.591432872977103e-5,0.00465201,25.353
OWRI - OR_980904,OWRI - OR_980904-WS-1,1998,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,33192.55656771288,FALSE,"c(-123.792655, 44.912038)",3792,23881416,17100204000370,45.641173140509665,1.0815186827208094e-4,0.07561136,3.037
OWRI - OR_980904,OWRI - OR_980904-WS-2,1998,NA,OR,SUNSHINE CREEK,MIDDLE SILETZ RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,33192.55656771288,FALSE,"c(-123.736448, 44.886436)",3793,23881468,17100204000396,54.39697014262529,0.003712043822707913,0.00898769,22.415
OWRI - OR_980911,OWRI - OR_980911-WS-1,1998,NA,OR,MIDDLE DRIFT CREEK-ALSEA RIVER,DRIFT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2932.441941172368,TRUE,"c(-123.901457, 44.534366)",3794,23886508,17100205000192,69.38965054225977,2.4386793771129686e-4,0.02755339,2.82
OWRI - OR_980911,OWRI - OR_980911-WS-2,1998,NA,OR,MIDDLE DRIFT CREEK-ALSEA RIVER,DRIFT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2932.441941172368,TRUE,"c(-123.887904, 44.534609)",3795,23886508,17100205000192,28.274969805313305,0.0013717837691614337,0.02755339,2.82
OWRI - OR_980911,OWRI - OR_980911-WS-3,1998,NA,OR,MIDDLE DRIFT CREEK-ALSEA RIVER,DRIFT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2932.441941172368,TRUE,"c(-123.876822, 44.530865)",3796,23886506,17100205000191,81.00397812905422,1.5909888976945745e-4,0.00860936,7.425
OWRI - OR_980911,OWRI - OR_980911-WS-4,1998,NA,OR,MIDDLE DRIFT CREEK-ALSEA RIVER,DRIFT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2932.441941172368,TRUE,"c(-123.876822, 44.530865)",3797,23886506,17100205000191,81.00397812905422,1.5909888976945745e-4,0.00860936,7.425
OWRI - OR_980915,OWRI - OR_980915-WS-1,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.831735, 44.643023)",3798,23881978,17100204000647,44.109987112689396,7.64426316799151e-4,0.0777436,3.434
OWRI - OR_980915,OWRI - OR_980915-WS-10,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.824985, 44.640298)",3799,23881978,17100204000647,47.22205225131826,0.0076313861361494055,0.0777436,3.434
OWRI - OR_980915,OWRI - OR_980915-WS-11,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.830382, 44.654039)",3800,23880732,17100204000052,100,3.910036896964855e-6,0.00131324,149.073
OWRI - OR_980915,OWRI - OR_980915-WS-12,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.832559, 44.641945)",3801,23881978,17100204000647,48.60524312838347,1.1157232264349106e-4,0.0777436,3.434
OWRI - OR_980915,OWRI - OR_980915-WS-2,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.792621, 44.638432)",3802,23881970,17100204000643,45.47126231469411,4.897119426216599e-4,0.0573297,1.618
OWRI - OR_980915,OWRI - OR_980915-WS-3,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.822757, 44.640572)",3803,23881944,17100204000630,96.46191173490773,0.007224952325814128,0.09120056,1.566
OWRI - OR_980915,OWRI - OR_980915-WS-4,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.821518, 44.64322)",3804,23881944,17100204000630,93.0872256724183,0.004604267242315623,0.09120056,1.566
OWRI - OR_980915,OWRI - OR_980915-WS-5,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.829333, 44.64349)",3805,23881978,17100204000647,40.71033304927633,0.002756164844242948,0.0777436,3.434
OWRI - OR_980915,OWRI - OR_980915-WS-6,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.783524, 44.640425)",3806,23880742,17100204000057,0,3.1612037920617048e-6,1e-5,129.269
OWRI - OR_980915,OWRI - OR_980915-WS-7,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.82868, 44.654139)",3807,23881944,17100204000630,13.557542571350183,6.15003610052474e-4,0.09120056,1.566
OWRI - OR_980915,OWRI - OR_980915-WS-8,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.828773, 44.643029)",3808,23881978,17100204000647,40.71033304927633,0.0034607582269662374,0.0777436,3.434
OWRI - OR_980915,OWRI - OR_980915-WS-9,1998,NA,OR,SIMPSON CREEK,UPPER YAQUINA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,15302.42222126283,FALSE,"c(-123.826043, 44.640591)",3809,23881978,17100204000647,47.22205225131826,0.006533777625745606,0.0777436,3.434
OWRI - OR_980917,OWRI - OR_980917-WS-1,1998,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4511.334345121663,TRUE,"c(-123.887885, 45.606742)",3810,23876325,17100203000344,33.963697749754004,0.0013287611513562976,0.04683643,2.565
OWRI - OR_980917,OWRI - OR_980917-WS-2,1998,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4511.334345121663,TRUE,"c(-123.903762, 45.615325)",3811,23876325,17100203000344,100,5.859223257450767e-5,0.04683643,2.565
OWRI - OR_980917,OWRI - OR_980917-WS-3,1998,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4511.334345121663,TRUE,"c(-123.890788, 45.607366)",3812,23876325,17100203000344,47.7132836024596,1.3800605087155925e-4,0.04683643,2.565
OWRI - OR_980917,OWRI - OR_980917-WS-4,1998,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4511.334345121663,TRUE,"c(-123.884485, 45.606249)",3813,23876325,17100203000344,33.963697749754004,0.002107718823443225,0.04683643,2.565
OWRI - OR_980917,OWRI - OR_980917-WS-5,1998,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4511.334345121663,TRUE,"c(-123.888215, 45.60678)",3814,23876325,17100203000344,43.138937951310375,0.001126619890751463,0.04683643,2.565
OWRI - OR_980917,OWRI - OR_980917-WS-6,1998,NA,OR,LOWER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4511.334345121663,TRUE,"c(-123.888215, 45.60678)",3815,23876325,17100203000344,43.138937951310375,0.001126619890751463,0.04683643,2.565
OWRI - OR_980919,OWRI - OR_980919-WS-1,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.766745, 45.418329)",3816,23876609,17100203000470,33.87410071009832,0.0016757858547680196,0.07936629,4.316
OWRI - OR_980919,OWRI - OR_980919-WS-10,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.755473, 45.404132)",3817,23876635,17100203000481,100,6.153078155850391e-4,0.01337405,3.179
OWRI - OR_980919,OWRI - OR_980919-WS-2,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.76688, 45.42181)",3818,23876601,17100203000467,66.63919034443491,5.121627295227668e-4,0.02218617,4.866
OWRI - OR_980919,OWRI - OR_980919-WS-3,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.771235, 45.416596)",3819,23876211,17100203000289,22.08931844771071,5.104818367407529e-4,0.08526897,4.128
OWRI - OR_980919,OWRI - OR_980919-WS-4,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.76654, 45.415767)",3820,23876211,17100203000289,31.180486968571472,3.7280100838918423e-4,0.08526897,4.128
OWRI - OR_980919,OWRI - OR_980919-WS-5,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.767129, 45.415906)",3821,23876211,17100203000289,31.180486968571472,9.77979957041659e-4,0.08526897,4.128
OWRI - OR_980919,OWRI - OR_980919-WS-6,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.759501, 45.405869)",3822,23876635,17100203000481,85.7657745548361,3.4766575332774525e-7,0.01337405,3.179
OWRI - OR_980919,OWRI - OR_980919-WS-7,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.771235, 45.416596)",3823,23876211,17100203000289,22.08931844771071,5.104818367407529e-4,0.08526897,4.128
OWRI - OR_980919,OWRI - OR_980919-WS-8,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.763243, 45.418609)",3824,23876609,17100203000470,36.27984037195845,5.653349377116555e-4,0.07936629,4.316
OWRI - OR_980919,OWRI - OR_980919-WS-9,1998,NA,OR,LOWER TRASK RIVER,TRASK RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,14508.499008690973,TRUE,"c(-123.767637, 45.421848)",3825,23876601,17100203000467,66.63919034443491,0.001270115585968428,0.02218617,4.866
OWRI - OR_980931,OWRI - OR_980931-WS-1,1998,NA,OR,LOWER CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,24193.765267321338,TRUE,"c(-123.399902, 43.429433)",3826,24528724,17100303001022,2.611041064410742,5.517652710497343e-4,0.01192531,2.559
OWRI - OR_980937,OWRI - OR_980937-WS-1,1998,NA,OR,PEBBLE CREEK,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,19758.540102352243,TRUE,"c(-123.14434, 45.810074)",3827,23872187,17100202000176,95.2990316195437,3.1738017879480283e-4,0.00855906,9.559
OWRI - OR_980937,OWRI - OR_980937-WS-2,1998,NA,OR,PEBBLE CREEK,UPPER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,19758.540102352243,TRUE,"c(-123.146186, 45.809742)",3828,23872187,17100202000176,91.65254710913094,5.75542281934273e-5,0.00855906,9.559
OWRI - OR_980939,OWRI - OR_980939-WS-1,1998,NA,OR,CROOKED CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,12028.235137836788,TRUE,"c(-123.179419, 45.917115)",3829,23872067,17100202000116,51.036366625995676,2.6194813286300133e-4,0.00406011,19.564
OWRI - OR_980939,OWRI - OR_980939-WS-2,1998,NA,OR,CROOKED CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,12028.235137836788,TRUE,"c(-123.268776, 45.904125)",3830,23872069,17100202000117,98.88933574102488,1.6833732747988336e-4,0.00533255,12.706999999999999
OWRI - OR_980940,OWRI - OR_980940-WS-1,1998,NA,OR,LUNDGREN CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,8342.16307946745,TRUE,"c(-123.206684, 46.009721)",3831,23872989,17100202000565,95.55004643735704,4.915587913670931e-4,0.01936783,2.681
OWRI - OR_980940,OWRI - OR_980940-WS-2,1998,NA,OR,LUNDGREN CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,8342.16307946745,TRUE,"c(-123.212571, 45.992235)",3832,23872989,17100202000565,1.2001949325780572,5.521148781168877e-7,0.01936783,2.681
OWRI - OR_980990,OWRI - OR_980990-WS-1,1998,NA,OR,LOWER WOLF CREEK,WOLF CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,9700.189627287731,TRUE,"c(-123.560342, 43.961627)",3833,23889676,17100206000126,73.58984388698235,0.005276266496662381,1e-5,113.352
OWRI - OR_981116,OWRI - OR_981116-WS-1,1998,NA,OR,AGENCY CREEK,UPPER SOUTH YAMHILL RIVER,WILLAMETTE,WILLAMETTE,OWRI,19477.980771593764,TRUE,"c(-123.682388, 45.138512)",3834,23796753,17090008000142,57.30001303027356,4.0929229232470395e-4,0.01997616,18.544
OWRI - OR_981116,OWRI - OR_981116-WS-2,1998,NA,OR,AGENCY CREEK,UPPER SOUTH YAMHILL RIVER,WILLAMETTE,WILLAMETTE,OWRI,19477.980771593764,TRUE,"c(-123.666314, 45.132679)",3835,23796753,17090008000142,7.485531205523117,5.499817073908131e-5,0.01997616,18.544
OWRI - OR_981116,OWRI - OR_981116-WS-3,1998,NA,OR,AGENCY CREEK,UPPER SOUTH YAMHILL RIVER,WILLAMETTE,WILLAMETTE,OWRI,19477.980771593764,TRUE,"c(-123.681975, 45.124217)",3836,23797339,17090008000412,100,4.5571321481687765e-6,0.02389334,2.269
OWRI - OR_981170,OWRI - OR_981170-WS-1,1998,NA,OR,LOWER WILDCAT CREEK,WILDCAT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,16982.793532082214,TRUE,"c(-123.608583, 44.024744)",3837,23890220,17100206000377,16.37814339904591,6.477724498432937e-4,0.01502164,11.061
OWRI - OR_981170,OWRI - OR_981170-WS-2,1998,NA,OR,LOWER WILDCAT CREEK,WILDCAT CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,16982.793532082214,TRUE,"c(-123.638416, 44.028412)",3838,23890216,17100206000375,100,3.4320535130551435e-6,0.0857216,2.298
OWRI - OR_981171,OWRI - OR_981171-WS-1,1998,NA,OR,KNOWLES CREEK,LOWER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2508.6182713031812,TRUE,"c(-123.880739, 44.066039)",3839,23889518,17100206000048,14.675842900524941,0.0015893400928745974,8.4354e-4,1111.802
OWRI - OR_981171,OWRI - OR_981171-WS-2,1998,NA,OR,KNOWLES CREEK,LOWER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2508.6182713031812,TRUE,"c(-123.880478, 44.064881)",3840,23889518,17100206000048,14.675842900524941,6.672614173923122e-4,8.4354e-4,1111.802
OWRI - OR_981172,OWRI - OR_981172-WS-1,1998,NA,OR,KNOWLES CREEK,LOWER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,12840.066392797484,TRUE,"c(-123.843151, 44.069365)",3841,23890112,17100206000328,8.305137945115575,0.0010789252967623314,0.08980313,3.147
OWRI - OR_981172,OWRI - OR_981172-WS-2,1998,NA,OR,KNOWLES CREEK,LOWER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,12840.066392797484,TRUE,"c(-123.825079, 44.087009)",3842,23890112,17100206000328,100,4.188025049447216e-7,0.08980313,3.147
OWRI - OR_981174,OWRI - OR_981174-WS-1,1998,NA,OR,MERCER LAKE,CUMMINS CREEK/TENMILE CREEK/MERCER LAKE FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2244.4746460678075,TRUE,"c(-124.117789, 44.098687)",3843,23887056,17100205000462,11.377781677976856,0.0014254536863941942,0.05887537,5.164
OWRI - OR_981174,OWRI - OR_981174-WS-2,1998,NA,OR,MERCER LAKE,CUMMINS CREEK/TENMILE CREEK/MERCER LAKE FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2244.4746460678075,TRUE,"c(-124.116705, 44.105194)",3844,23887056,17100205000462,23.963679010842156,1.7220988506421044e-4,0.05887537,5.164
OWRI - OR_981175,OWRI - OR_981175-WS-1,1998,NA,OR,MOOLACK CREEK,DEVILS LAKE/MOOLACK FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,3433.867128059857,TRUE,"c(-124.058542, 44.714809)",3845,23881784,17100204000552,3.4652327770342595,1.8570431483413616e-4,0.02064565,6.748
OWRI - OR_981175,OWRI - OR_981175-WS-2,1998,NA,OR,MOOLACK CREEK,DEVILS LAKE/MOOLACK FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,3433.867128059857,TRUE,"c(-124.043493, 44.718084)",3846,23881784,17100204000552,24.29437335247563,3.9940406431529887e-4,0.02064565,6.748
OWRI - OR_981176,OWRI - OR_981176-WS-1,1998,NA,OR,MOOLACK CREEK,DEVILS LAKE/MOOLACK FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,9328.597747719325,TRUE,"c(-124.060167, 44.706389)",3847,23881794,17100204000557,4.338932320192228,3.850951653376594e-4,0.02167977,6.127
OWRI - OR_981176,OWRI - OR_981176-WS-2,1998,NA,OR,MOOLACK CREEK,DEVILS LAKE/MOOLACK FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,9328.597747719325,TRUE,"c(-124.044122, 44.708609)",3848,23881794,17100204000557,26.56930857241025,3.6925838081569877e-4,0.02167977,6.127
OWRI - OR_981177,OWRI - OR_981177-WS-1,1998,NA,OR,UPPER SALMON RIVER,SALMON RIVER/SILETZ/YAQUINA BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,3730.8421643414354,TRUE,"c(-123.853891, 45.021153)",3849,23881238,17100204000281,2.3531093994255485,1.334916650292453e-4,0.07195709,4.299
OWRI - OR_981178,OWRI - OR_981178-WS-1,1998,NA,OR,CUMMINS CREEK,CUMMINS CREEK/TENMILE CREEK/MERCER LAKE FRONTAL,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,7461.684328682871,TRUE,"c(-124.108371, 44.270366)",3850,23886950,17100205000409,2.2930285121126985,2.6201635452439336e-4,0.05779453,3.664
OWRI - OR_981179,OWRI - OR_981179-WS-1,1998,NA,OR,THIEL CREEK,BEAVER CREEK/WALDPORT BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,169595.13076976722,TRUE,"c(-124.073587, 44.543323)",3851,23886596,17100205000235,9.436068415880769,5.120515825913022e-4,0.02610441,1.893
OWRI - OR_981181,OWRI - OR_981181-WS-1,1998,NA,OR,THIEL CREEK,BEAVER CREEK/WALDPORT BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,2566.8194090669076,TRUE,"c(-124.069684, 44.563763)",3852,23886594,17100205000234,27.37321657984947,6.455883976863943e-4,0.00665995,9.940999999999999
