project_id,worksite_id,project_year,county,state,latitude,longitude,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv
REO - R_5520,REO - R_5520-WS-1,2010,NA,OR,44.23859627,-123.3904355,FERGUSON CREEK-LONG TOM RIVER,LONG TOM RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,151960.81440689648,TRUE
REO - R_5520,REO - R_5520-WS-2,2010,NA,OR,44.23497486,-123.400944,FERGUSON CREEK-LONG TOM RIVER,LONG TOM RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,151960.81440689648,TRUE
REO - R_5522,REO - R_5522-WS-1,2010,NA,OR,44.26570921,-123.4494088,UPPER SOUTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,95852.20601050394,TRUE
REO - R_5525,REO - R_5525-WS-1,2010,NA,OR,44.00508531,-123.7430321,TURNER CREEK-SIUSLAW RIVER,LOWER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,2337.858683183023,TRUE
REO - R_5525,REO - R_5525-WS-2,2010,NA,OR,44.00471587,-123.7444893,TURNER CREEK-SIUSLAW RIVER,LOWER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,2337.858683183023,TRUE
REO - R_5525,REO - R_5525-WS-3,2010,NA,OR,44.00457466,-123.7457962,TURNER CREEK-SIUSLAW RIVER,LOWER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,2337.858683183023,TRUE
REO - R_5534,REO - R_5534-WS-1,2011,NA,OR,43.87531262,-123.1740297,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-2,2011,NA,OR,43.82076031,-123.4159856,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-3,2011,NA,OR,43.82392376,-123.4126993,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-4,2011,NA,OR,43.87348707,-123.17553,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-5,2011,NA,OR,43.83166443,-123.4045023,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-6,2011,NA,OR,43.81503015,-123.4275351,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-7,2011,NA,OR,43.90742693,-123.6485763,ESMOND CREEK,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-8,2011,NA,OR,43.87135601,-123.1767007,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5534,REO - R_5534-WS-9,2011,NA,OR,43.90288826,-123.6509104,ESMOND CREEK,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE
REO - R_5536,REO - R_5536-WS-1,2011,NA,OR,43.96023273,-123.6815701,WHITAKER CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,85875.0296207776,TRUE
REO - R_5538,REO - R_5538-WS-1,2011,NA,OR,44.20546276,-123.5798661,TRIANGLE LAKE-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,85875.0296207776,TRUE
REO - R_5539,REO - R_5539-WS-1,2011,NA,OR,43.87017257,-123.3003944,LETZ CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717.5005924155519,TRUE
REO - R_5539,REO - R_5539-WS-2,2011,NA,OR,43.86992338,-123.300244,LETZ CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717.5005924155519,TRUE
REO - R_5544,REO - R_5544-WS-1,2011,NA,OR,43.66904505,-123.1757571,UPPER ELK CREEK,ELK CREEK,UMPQUA,SOUTHERN OREGON COASTAL,REO,4580.001579774806,TRUE
REO - R_5559,REO - R_5559-WS-1,2011,NA,OR,44.35884793,-123.4870575,UPPER SOUTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,8587.50296207776,FALSE
REO - R_5565,REO - R_5565-WS-1,2011,NA,OR,44.7813657,-123.5755392,VINCENT CREEK-LUCKIAMUTE RIVER,LUCKIAMUTE RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,75570.02606628429,TRUE
REO - R_5566,REO - R_5566-WS-1,2010,NA,OR,44.40402907,-123.6447965,COW CREEK-ALSEA RIVER,LOWER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,163650.1078228116,TRUE
REO - R_5576,REO - R_5576-WS-1,2011,NA,OR,43.01909669,-123.4766652,RICE CREEK-SOUTH UMPQUA RIVER,CLARK BRANCH-SOUTH UMPQUA RIVER,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,REO,98470.03396515832,TRUE
REO - R_5611,REO - R_5611-WS-1,2010,NA,OR,42.0862651,-123.5076668,ALTHOUSE CREEK,ALTHOUSE CREEK,ILLINOIS,SOUTHERN OREGON COASTAL,REO,148454.02638212196,TRUE
REO - R_5634,REO - R_5634-WS-1,2012,NA,OR,44.19561478,-123.5006585,TRIANGLE LAKE-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,4493.736171702146,TRUE
REO - R_5652,REO - R_5652-WS-1,2012,NA,OR,45.2913753,-123.4941193,ELK CREEK-NESTUCCA RIVER,NESTUCCA RIVER-FRONTAL PACIFIC OCEAN,WILSON-TRUSK-NESTUCCU,NORTHERN OREGON COASTAL,REO,638110.5363817047,TRUE
REO - R_5652,REO - R_5652-WS-2,2012,NA,OR,45.2944435,-123.4973531,ELK CREEK-NESTUCCA RIVER,NESTUCCA RIVER-FRONTAL PACIFIC OCEAN,WILSON-TRUSK-NESTUCCU,NORTHERN OREGON COASTAL,REO,638110.5363817047,TRUE
REO - R_5668,REO - R_5668-WS-1,2012,NA,OR,44.23226169,-123.6099243,UPPER LOBSTER CREEK,FIVE RIVERS,ALSEA,NORTHERN OREGON COASTAL,REO,196435.81270765883,TRUE
REO - R_5713,REO - R_5713-WS-1,2012,NA,OR,42.75072223,-123.1017754,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE
REO - R_5713,REO - R_5713-WS-2,2012,NA,OR,42.75161436,-123.1018625,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE
REO - R_5713,REO - R_5713-WS-3,2012,NA,OR,42.75357386,-123.1016569,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE
REO - R_5713,REO - R_5713-WS-4,2012,NA,OR,42.75307803,-123.1015817,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE
REO - R_5713,REO - R_5713-WS-5,2012,NA,OR,42.75234903,-123.1016647,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE
REO - R_5713,REO - R_5713-WS-6,2012,NA,OR,42.7540902,-123.101579,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE
REO - R_5714,REO - R_5714-WS-1,2012,NA,OR,42.6560438,-123.1058973,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE
REO - R_5719,REO - R_5719-WS-1,2012,NA,OR,42.75369198,-122.7791977,WEST BRANCH ELK CREEK-ELK CREEK,ELK CREEK,UPPER ROGUE,SOUTHERN OREGON COASTAL,REO,89874.72343404291,TRUE
REO - R_5721,REO - R_5721-WS-1,2012,NA,OR,42.2078846,-123.1175742,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE
REO - R_5721,REO - R_5721-WS-2,2012,NA,OR,42.20301032,-123.1282721,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE
REO - R_5721,REO - R_5721-WS-3,2012,NA,OR,42.208863,-123.1153329,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE
REO - R_5721,REO - R_5721-WS-4,2012,NA,OR,42.21131132,-123.1185322,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE
REO - R_5734,REO - R_5734-WS-1,2012,NA,OR,43.12061333,-123.9347335,ELK CREEK,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,148723.5689046113,TRUE
REO - R_5736,REO - R_5736-WS-1,2012,NA,OR,43.13442798,-123.7142919,LOST CREEK-EAST FORK COQUILLE RIVER,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,164268.52575657194,TRUE
REO - R_5963,REO - R_5963-WS-1,2013,NA,OR,45.18188696,-123.5680608,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE
REO - R_5963,REO - R_5963-WS-2,2013,NA,OR,45.19443424,-123.58431590000001,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE
REO - R_5963,REO - R_5963-WS-3,2013,NA,OR,45.18815491,-123.5800381,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE
REO - R_5963,REO - R_5963-WS-4,2013,NA,OR,45.18387274,-123.5752823,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE
REO - R_5965,REO - R_5965-WS-1,2013,NA,OR,45.30312652,-123.4158152,HEADWATERS NESTUCCA RIVER,NESTUCCA RIVER-FRONTAL PACIFIC OCEAN,WILSON-TRUSK-NESTUCCU,NORTHERN OREGON COASTAL,REO,305831.4664439012,TRUE
REO - R_5967,REO - R_5967-WS-1,2013,NA,OR,43.12904321,-124.0278834,YANKEE RUN-EAST FORK COQUILLE RIVER,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,85202.21756489477,TRUE
REO - R_5968,REO - R_5968-WS-1,2013,NA,OR,43.07898781,-123.86318,SANDY CREEK,MIDDLE FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,112398.0322993575,TRUE
REO - R_6017,REO - R_6017-WS-1,2013,NA,OR,42.1712356,-123.1490731,STAR GULCH-APPLEGATE RIVER,UPPER APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,137016.91330573332,TRUE
REO - R_6035,REO - R_6035-WS-1,2013,NA,OR,43.99437291,-122.7319186,LOWER LITTLE FALL CREEK,LITTLE FALL CREEK,MIDDLE FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE
REO - R_6039,REO - R_6039-WS-1,2013,NA,OR,44.2652212,-122.9148907,SHOTCASH CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,3572.818142283264,TRUE
REO - R_6040,REO - R_6040-WS-1,2013,NA,OR,43.73054166,-122.9319167,LOWER MOSBY CREEK,MOSBY CREEK,COAST FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE
REO - R_6040,REO - R_6040-WS-2,2013,NA,OR,43.73438154,-122.932091,LOWER MOSBY CREEK,MOSBY CREEK,COAST FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE
REO - R_6040,REO - R_6040-WS-3,2013,NA,OR,43.73096643,-122.9356637,LOWER MOSBY CREEK,MOSBY CREEK,COAST FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE
REO - R_6040,REO - R_6040-WS-4,2013,NA,OR,43.72926071,-122.9359322,LOWER MOSBY CREEK,MOSBY CREEK,COAST FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE
REO - R_6040,REO - R_6040-WS-5,2013,NA,OR,43.73104887,-122.9316727,LOWER MOSBY CREEK,MOSBY CREEK,COAST FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE
REO - R_6040,REO - R_6040-WS-6,2013,NA,OR,43.73166416,-122.9311108,LOWER MOSBY CREEK,MOSBY CREEK,COAST FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE
REO - R_6060,REO - R_6060-WS-1,2015,NA,OR,43.909751,-123.3350353,UPPER WOLF CREEK,WOLF CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,53641.53348835654,TRUE
REO - R_6061,REO - R_6061-WS-1,2015,NA,OR,44.1806094,-122.9733482,MCGOWAN CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-10,2015,NA,OR,44.1521245,-122.9511291,MCGOWAN CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-11,2015,NA,OR,44.15516425,-122.9575678,MCGOWAN CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-12,2015,NA,OR,44.26290273,-122.8766212,SHOTCASH CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-13,2015,NA,OR,43.88911901,-123.410272,DOGWOOD CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-14,2015,NA,OR,44.0388417,-123.6105545,LOWER WILDCAT CREEK,WILDCAT CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-15,2015,NA,OR,44.0400979,-123.6099755,LOWER WILDCAT CREEK,WILDCAT CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-16,2015,NA,OR,43.9007869,-123.5168372,NORTH CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-17,2015,NA,OR,44.22835,-123.4708257,TRIANGLE LAKE-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-18,2015,NA,OR,44.1552393,-122.9569251,MCGOWAN CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-2,2015,NA,OR,44.27735201,-122.8984282,SHOTCASH CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-3,2015,NA,OR,43.909724,-123.3350469,UPPER WOLF CREEK,WOLF CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-4,2015,NA,OR,44.20530453,-123.4748656,HEADWATERS LONG TOM RIVER,LONG TOM RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-5,2015,NA,OR,44.16408813,-123.4539008,HEADWATERS LONG TOM RIVER,LONG TOM RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-6,2015,NA,OR,44.13235619,-123.6327334,GREENLEAF CREEK-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-7,2015,NA,OR,44.2752316,-122.8937024,SHOTCASH CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-8,2015,NA,OR,43.82953504,-123.3467431,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,66515.50152556211,TRUE
REO - R_6061,REO - R_6061-WS-9,2015,NA,OR,44.17680613,-122.9757352,MCGOWAN CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,66515.50152556211,TRUE
REO - R_6069,REO - R_6069-WS-1,2014,NA,OR,42.7154062,-123.1487514,LAST CHANCE CREEK-GRAVE CREEK,GRAVE CREEK,LOWER ROGUE,SOUTHERN OREGON COASTAL,REO,225079.13432353345,TRUE
REO - R_6075,REO - R_6075-WS-1,2015,NA,OR,43.07592799,-124.0548681,JOHNS CREEK-NORTH FORK COQUILLE RIVER,NORTH FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,343305.8143254819,TRUE
REO - R_6076,REO - R_6076-WS-1,2015,NA,OR,43.07417534,-124.0569441,JOHNS CREEK-NORTH FORK COQUILLE RIVER,NORTH FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,85826.45358137047,TRUE
REO - R_647,REO - R_647-WS-1,2001,NA,OR,43.502493,-122.653866,STEAMBOAT HEADWATERS,STEAMBOAT CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,249496.04534417018,FALSE
REO - R_647,REO - R_647-WS-2,2001,NA,OR,43.496531,-122.660055,STEAMBOAT HEADWATERS,STEAMBOAT CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,249496.04534417018,FALSE
REO - R_647,REO - R_647-WS-3,2001,NA,OR,43.499745,-122.649961,STEAMBOAT HEADWATERS,STEAMBOAT CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,249496.04534417018,FALSE
REO - R_647,REO - R_647-WS-4,2001,NA,OR,43.4955,-122.667913,STEAMBOAT HEADWATERS,STEAMBOAT CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,249496.04534417018,FALSE
REO - R_647,REO - R_647-WS-5,2001,NA,OR,43.505543,-122.642055,STEAMBOAT HEADWATERS,STEAMBOAT CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,249496.04534417018,FALSE
REO - R_647,REO - R_647-WS-6,2001,NA,OR,43.534382,-122.645522,STEAMBOAT HEADWATERS,STEAMBOAT CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,249496.04534417018,FALSE
REO - R_64838310721402,REO - R_64838310721402-WS-1,1999,NA,OR,43.807497,-119.555245,UPPER CLAW CREEK,CLAW CREEK,OREGON CLOSED BASINS,OREGON CLOSED BASINS,REO,89737.66949735156,TRUE
REO - R_674,REO - R_674-WS-1,2003,NA,OR,43.745853,-123.644041,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,18099.703213770877,TRUE
REO - R_675,REO - R_675-WS-1,2002,NA,OR,43.87429,-123.698808,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,13167.704085724332,TRUE
REO - R_676,REO - R_676-WS-1,2003,NA,OR,43.83644,-123.570614,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,98663.79571416456,TRUE
REO - R_676,REO - R_676-WS-2,2003,NA,OR,43.837098,-123.568364,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,98663.79571416456,TRUE
REO - R_677,REO - R_677-WS-1,2003,NA,OR,43.162512,-123.981749,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,223184.31030514467,TRUE
REO - R_678,REO - R_678-WS-1,2003,NA,OR,43.200684,-124.085291,WOODWARD CREEK-HUDSON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,342941.7451030272,TRUE
REO - R_679,REO - R_679-WS-1,2003,NA,OR,43.835532,-123.630662,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,46269.917990090966,TRUE
REO - R_680,REO - R_680-WS-1,2003,NA,OR,43.832128,-123.58899,SOUTH SISTER CREEK,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,88729.37214570386,TRUE
REO - R_681,REO - R_681-WS-1,2003,NA,OR,43.140894,-124.032212,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,231349.58995045486,TRUE
REO - R_681,REO - R_681-WS-2,2003,NA,OR,43.154907,-124.020929,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,231349.58995045486,TRUE
REO - R_681,REO - R_681-WS-3,2003,NA,OR,43.151766,-124.04163,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,231349.58995045486,TRUE
REO - R_682,REO - R_682-WS-1,2003,NA,OR,43.683292,-123.627558,PARADISE CREEK,MIDDLE UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,62328.30129253431,TRUE
REO - R_683,REO - R_683-WS-1,2003,NA,OR,43.74587,-123.64419,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,130100.12234860873,TRUE
REO - R_686,REO - R_686-WS-1,2003,NA,OR,43.554032,-123.775019,LOWER LAKE CREEK-LOON LAKE,LAKE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,120914.18274763478,TRUE
REO - R_688,REO - R_688-WS-1,2003,NA,OR,43.836905,-123.752751,WEST FORK SMITH RIVER-LOWER UMPQUA RIVER,LOWER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,110231.27521168732,TRUE
REO - R_689,REO - R_689-WS-1,2003,NA,OR,43.116804,-123.976852,ELK CREEK-EAST FORK COQUILLE RIVER,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,220462.55042337463,TRUE
REO - R_690,REO - R_690-WS-1,2003,NA,OR,43.764061,-123.612358,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,96840.21659337863,TRUE
REO - R_692,REO - R_692-WS-1,2003,NA,OR,43.804573,-123.637161,BIG CREEK-LOWER UMPQUA RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,69404.87698513645,TRUE
REO - R_695,REO - R_695-WS-1,2003,NA,OR,43.956639,-123.702696,WHITAKER CREEK,UPPER SIUSLAW RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,REO,1360.8799408850284,TRUE
REO - R_698,REO - R_698-WS-1,2003,NA,OR,44.115936,-122.532064,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,REO,3402.1998522125714,TRUE
REO - R_699,REO - R_699-WS-1,2003,NA,OR,44.108351999999996,-122.537433,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,REO,10887.039527080227,FALSE
REO - R_699,REO - R_699-WS-2,2003,NA,OR,44.101975,-122.536258,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,REO,10887.039527080227,FALSE
REO - R_699,REO - R_699-WS-3,2003,NA,OR,44.105748,-122.537356,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,REO,10887.039527080227,FALSE
REO - R_699,REO - R_699-WS-4,2003,NA,OR,44.109807000000004,-122.538486,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,REO,10887.039527080227,FALSE
REO - R_699,REO - R_699-WS-5,2003,NA,OR,44.113175,-122.536534,LOWER MCKENZIE RIVER-DEER CREEK,LOWER MCKENZIE RIVER,WILLAMETTE,WILLAMETTE,REO,10887.039527080227,FALSE
REO - R_702,REO - R_702-WS-1,2003,NA,OR,42.157101,-123.114729,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,42241.713365071286,TRUE
REO - R_703,REO - R_703-WS-1,2003,NA,OR,42.151498,-123.095041,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,39392.030768858036,TRUE
REO - R_704,REO - R_704-WS-1,2003,NA,OR,42.147215,-123.207244,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,23604.46257465082,TRUE
REO - R_705,REO - R_705-WS-1,2003,NA,OR,42.150903,-123.213053,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,37062.204310062865,TRUE
REO - R_713,REO - R_713-WS-1,2003,NA,OR,42.72313,-123.107888,UPPER WEST FORK EVANS CREEK,EVANS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,204104.77353393656,FALSE
REO - R_714,REO - R_714-WS-1,2003,NA,OR,42.682495,-122.860264,WEST FORK TRAIL CREEK,TRAIL CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,87580.78947559689,TRUE
