id,project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,geometry,comid,reachcode,reach_meas,offset,slope
4664,REO - R_5314,REO - R_5314-WS-1,2009,NA,OR,LOWER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,53213.091199991584,TRUE,"c(-13693513.432822, 5261681.89005041)",23931410,17100308000356,81.69364070464293,59.80249370126562,0.10274653
4665,REO - R_5318,REO - R_5318-WS-1,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13702296.3068747, 5758763.37274436)",23872213,17100202000189,35.08851049725871,51.50019876209699,0.01997165
4666,REO - R_5318,REO - R_5318-WS-2,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13702176.6829499, 5758814.4646228)",23872213,17100202000189,41.56495041048771,42.48852771855588,0.01997165
4667,REO - R_5318,REO - R_5318-WS-3,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13702015.5702508, 5758930.62940013)",23872213,17100202000189,48.61227020581301,62.7652536740863,0.01997165
4668,REO - R_5318,REO - R_5318-WS-4,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13702859.2050118, 5758850.36179881)",23872637,17100202000400,2.823669688730618,74.99747992484576,0.0525787
4669,REO - R_5318,REO - R_5318-WS-5,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13701943.390693, 5759083.95676169)",23872213,17100202000189,61.34625206401229,126.64044249657735,0.01997165
4670,REO - R_5318,REO - R_5318-WS-6,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13702122.3145106, 5758936.86251905)",23872213,17100202000189,41.56495041048771,123.02789818706647,0.01997165
4671,REO - R_5318,REO - R_5318-WS-7,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13701467.7559047, 5759436.7716132)",NA,NA,NA,NA,NA
4672,REO - R_5318,REO - R_5318-WS-8,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13699568.378225, 5760554.00980216)",23872215,17100202000190,39.68559450193331,27.738581475271793,0.05058911
4673,REO - R_5318,REO - R_5318-WS-9,2009,NA,OR,EAST FORK NEHALEM RIVER,HEADWATERS NEHALEM RIVER,NEHALEM,NORTHERN OREGON COASTAL,REO,35475.394133327725,FALSE,"c(-13702419.1701967, 5758767.29254892)",23872213,17100202000189,28.42592946933773,50.51215579639275,0.01997165
4674,REO - R_5351,REO - R_5351-WS-1,2009,NA,OR,LOWER SOUTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,65303.10552062967,TRUE,"c(-13761894.5135917, 5514325.97235068)",NA,NA,NA,NA,NA
4675,REO - R_5351,REO - R_5351-WS-2,2009,NA,OR,LOWER SOUTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,65303.10552062967,TRUE,"c(-13761852.5238798, 5514164.68941874)",NA,NA,NA,NA,NA
4676,REO - R_5354,REO - R_5354-WS-1,2009,NA,OR,BEAVER CREEK,MARYS RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,1028.786429866504,FALSE,"c(-13743644.4177848, 5531172.10512408)",23763777,17090003000496,85.49004286548347,78.22689385614198,0.08743152
4677,REO - R_5356,REO - R_5356-WS-1,2009,NA,OR,UPPER NORTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,88688.48533331932,FALSE,"c(-13767010.6794649, 5540813.71890464)",23887136,17100205000483,51.546926362610776,86.85011419427863,0.02526438
4678,REO - R_5356,REO - R_5356-WS-2,2009,NA,OR,UPPER NORTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,88688.48533331932,FALSE,"c(-13765099.7022943, 5539414.74437975)",NA,NA,NA,NA,NA
4679,REO - R_5369,REO - R_5369-WS-1,2009,NA,OR,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,474187.7682488139,TRUE,"c(-13732685.3033468, 5447175.22215352)",23889916,17100206000237,65.21456524390064,95.65772748361641,0.0259816
4680,REO - R_5369,REO - R_5369-WS-2,2009,NA,OR,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,474187.7682488139,TRUE,"c(-13732574.9300717, 5447308.89377752)",23889916,17100206000237,66.734056872687,47.48509616668187,0.0259816
4681,REO - R_5369,REO - R_5369-WS-3,2009,NA,OR,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,474187.7682488139,TRUE,"c(-13732525.2147871, 5447480.65622468)",23889916,17100206000237,67.7508441473214,47.802299280599186,0.0259816
4682,REO - R_5387,REO - R_5387-WS-1,2009,NA,OR,CANYON CREEK,DAYS CREEK-SOUTH UMPQUA RIVER,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,REO,307453.4158221736,TRUE,"c(-13722059.7243672, 5294194.88644769)",23901413,17100302000256,0,64.03295945950762,0.02313493
4683,REO - R_54,REO - R_54-WS-1,2003,NA,OR,LOWER METOLIUS RIVER,LOWER METOLIUS RIVER,DESCHUTES,DESCHUTES,REO,172831.7524923986,FALSE,"c(-13519619.5753295, 5556390.1558731)",23700971,17070301000380,4.959831639281276,145.9607340436589,0.06909851
4684,REO - R_5501,REO - R_5501-WS-1,2011,NA,OR,YANKEE RUN-EAST FORK COQUILLE RIVER,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,141341.13875264037,TRUE,"c(-13809850.5049475, 5327310.35845046)",23915639,17100305000601,22.73611099534631,35.152165319753365,0.04853246
4685,REO - R_5502,REO - R_5502-WS-1,2011,NA,OR,BREWSTER CANYON-EAST FORK COQUILLE RIVER,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,164480.45173405763,TRUE,"c(-13798811.1848164, 5334699.51254227)",NA,NA,NA,NA,NA
4686,REO - R_5505,REO - R_5505-WS-1,2011,NA,OR,INDIAN CREEK-MIDDLE FORK COQUILLE RIVER,MIDDLE FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,93632.40729652118,TRUE,"c(-13806386.1978662, 5319845.64651358)",23915751,17100305000651,29.92538942409041,67.63071064736786,0.04500684
4687,REO - R_5508,REO - R_5508-WS-1,2011,NA,OR,MIDDLE CRABTREE CREEK,CRABTREE CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13647938.3316034, 5563450.4878015)",NA,NA,NA,NA,NA
4688,REO - R_5508,REO - R_5508-WS-10,2011,NA,OR,NEAL CREEK,THOMAS CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13646013.3504408, 5565232.62487254)",NA,NA,NA,NA,NA
4689,REO - R_5508,REO - R_5508-WS-11,2011,NA,OR,SOUTH FORK CLACKAMAS RIVER,MIDDLE CLACKAMAS RIVER,CLACKAMAS,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13610872.7705597, 5644485.49799059)",NA,NA,NA,NA,NA
4690,REO - R_5508,REO - R_5508-WS-12,2011,NA,OR,NEAL CREEK,THOMAS CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13645940.0354242, 5565193.70408702)",NA,NA,NA,NA,NA
4691,REO - R_5508,REO - R_5508-WS-13,2011,NA,OR,MIDDLE CRABTREE CREEK,CRABTREE CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13646701.8503594, 5562337.72399174)",NA,NA,NA,NA,NA
4692,REO - R_5508,REO - R_5508-WS-2,2011,NA,OR,MIDDLE CRABTREE CREEK,CRABTREE CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13646619.7077071, 5563410.18875849)",NA,NA,NA,NA,NA
4693,REO - R_5508,REO - R_5508-WS-3,2011,NA,OR,UPPER CLEAR CREEK,LOWER CLACKAMAS RIVER,CLACKAMAS,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13613697.8811249, 5643499.23393749)",NA,NA,NA,NA,NA
4694,REO - R_5508,REO - R_5508-WS-4,2011,NA,OR,MIDDLE CRABTREE CREEK,CRABTREE CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13647621.4384089, 5564428.19054784)",NA,NA,NA,NA,NA
4695,REO - R_5508,REO - R_5508-WS-5,2011,NA,OR,MIDDLE CRABTREE CREEK,CRABTREE CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13647457.3868754, 5563635.55942182)",NA,NA,NA,NA,NA
4696,REO - R_5508,REO - R_5508-WS-6,2011,NA,OR,UPPER CLEAR CREEK,LOWER CLACKAMAS RIVER,CLACKAMAS,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13611195.608215, 5644080.11413768)",NA,NA,NA,NA,NA
4697,REO - R_5508,REO - R_5508-WS-7,2011,NA,OR,NEAL CREEK,THOMAS CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13645944.3212245, 5565196.00706892)",NA,NA,NA,NA,NA
4698,REO - R_5508,REO - R_5508-WS-8,2011,NA,OR,NEAL CREEK,THOMAS CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13645829.7846005, 5565228.59307381)",NA,NA,NA,NA,NA
4699,REO - R_5508,REO - R_5508-WS-9,2011,NA,OR,NEAL CREEK,THOMAS CREEK,SOUTH SANTIAM,WILLAMETTE,REO,10390.878584114089,FALSE,"c(-13645864.7500525, 5565266.81622488)",NA,NA,NA,NA,NA
4700,REO - R_5510,REO - R_5510-WS-1,2011,NA,OR,SHOTCASH CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,22900.007898874028,TRUE,"c(-13679563.2193262, 5510325.22450203)",23773697,17090004000456,100,32.20105609847327,0.0537873
4701,REO - R_5510,REO - R_5510-WS-2,2011,NA,OR,SHOTCASH CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,22900.007898874028,TRUE,"c(-13679469.276808, 5510273.29432049)",23773697,17090004000456,100,122.42986563131967,0.0537873
4702,REO - R_5520,REO - R_5520-WS-1,2010,NA,OR,FERGUSON CREEK-LONG TOM RIVER,LONG TOM RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,151960.81440689648,TRUE,"c(-13735760.4486203, 5502440.05438814)",NA,NA,NA,NA,NA
4703,REO - R_5520,REO - R_5520-WS-2,2010,NA,OR,FERGUSON CREEK-LONG TOM RIVER,LONG TOM RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,151960.81440689648,TRUE,"c(-13736930.2494893, 5501877.3824897)",NA,NA,NA,NA,NA
4704,REO - R_5522,REO - R_5522-WS-1,2010,NA,OR,UPPER SOUTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,95852.20601050394,TRUE,"c(-13742325.3263467, 5506653.79310621)",23886420,17100205000150,56.87804840409716,93.48629347743443,0.02240576
4705,REO - R_5525,REO - R_5525-WS-1,2010,NA,OR,TURNER CREEK-SIUSLAW RIVER,LOWER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,2337.858683183023,TRUE,"c(-13775011.3225877, 5466229.1804854)",23890024,17100206000285,29.50896555296498,103.82399826861776,0.03640524
4706,REO - R_5525,REO - R_5525-WS-2,2010,NA,OR,TURNER CREEK-SIUSLAW RIVER,LOWER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,2337.858683183023,TRUE,"c(-13775173.5373497, 5466172.00407176)",23890024,17100206000285,31.21627163947494,9.603419352408295,0.03640524
4707,REO - R_5525,REO - R_5525-WS-3,2010,NA,OR,TURNER CREEK-SIUSLAW RIVER,LOWER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,2337.858683183023,TRUE,"c(-13775319.0207922, 5466150.14978793)",23890024,17100206000285,33.79088865172007,20.427853106073368,0.03640524
4708,REO - R_5534,REO - R_5534-WS-1,2011,NA,OR,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13711670.2651596, 5446166.75582331)",NA,NA,NA,NA,NA
4709,REO - R_5534,REO - R_5534-WS-2,2011,NA,OR,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13738604.672742, 5437746.1969173)",23890552,17100206000539,73.49908340544229,111.77787862465676,0.01286213
4710,REO - R_5534,REO - R_5534-WS-3,2011,NA,OR,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13738238.8434994, 5438234.28893221)",23890552,17100206000539,54.920489744442555,79.86429078234367,0.01286213
4711,REO - R_5534,REO - R_5534-WS-4,2011,NA,OR,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13711837.2777916, 5445884.84386402)",23890526,17100206000526,62.92050140863922,139.17196238516502,0.01285487
4712,REO - R_5534,REO - R_5534-WS-5,2011,NA,OR,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13737326.3576334, 5439428.71410256)",23890552,17100206000539,9.289813864946836,70.33478403163552,0.01286213
4713,REO - R_5534,REO - R_5534-WS-6,2011,NA,OR,SIUSLAW FALLS-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13739890.3572009, 5436862.15037191)",23890554,17100206000540,35.49692747986161,113.52179195445851,0.05264516
4714,REO - R_5534,REO - R_5534-WS-7,2011,NA,OR,ESMOND CREEK,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13764496.5510292, 5451127.44582425)",23889582,17100206000080,13.83377798262238,47.17469160394924,0.0053097
4715,REO - R_5534,REO - R_5534-WS-8,2011,NA,OR,NORTH FORK SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13711967.5995195, 5445555.76421293)",23890526,17100206000526,47.7093609785598,24.203894870745383,0.01285487
4716,REO - R_5534,REO - R_5534-WS-9,2011,NA,OR,ESMOND CREEK,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717500.592415552,TRUE,"c(-13764756.3818527, 5450426.19618618)",23889582,17100206000080,36.89343726855277,30.62758211200005,0.0053097
4717,REO - R_5536,REO - R_5536-WS-1,2011,NA,OR,WHITAKER CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,85875.0296207776,TRUE,"c(-13768169.4040446, 5459290.16769019)",23889560,17100206000069,26.732997126274896,28.100367578111175,0.01202084
4718,REO - R_5538,REO - R_5538-WS-1,2011,NA,OR,TRIANGLE LAKE-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,85875.0296207776,TRUE,"c(-13756847.7665529, 5497293.26837852)",23890038,17100206000292,28.572563842794054,86.42115646462206,0.04374393
4719,REO - R_5539,REO - R_5539-WS-1,2011,NA,OR,LETZ CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717.5005924155519,TRUE,"c(-13725737.1192178, 5445373.02173123)",NA,NA,NA,NA,NA
4720,REO - R_5539,REO - R_5539-WS-2,2011,NA,OR,LETZ CREEK-SIUSLAW RIVER,UPPER SIUSLAW RIVER,SIUSLAW,NORTHERN OREGON COASTAL,REO,1717.5005924155519,TRUE,"c(-13725720.3767664, 5445334.54318418)",NA,NA,NA,NA,NA
4721,REO - R_5544,REO - R_5544-WS-1,2011,NA,OR,UPPER ELK CREEK,ELK CREEK,UMPQUA,SOUTHERN OREGON COASTAL,REO,4580.001579774806,TRUE,"c(-13711862.558448, 5414368.17394051)",24528396,17100303000860,72.50052517207551,87.29808805104099,0.02632675
4722,REO - R_5559,REO - R_5559-WS-1,2011,NA,OR,UPPER SOUTH FORK ALSEA RIVER,UPPER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,8587.50296207776,FALSE,"c(-13746516.3604597, 5521143.70850883)",23886926,17100205000397,25.824588180984946,119.93134604521983,0.02498144
4723,REO - R_5565,REO - R_5565-WS-1,2011,NA,OR,VINCENT CREEK-LUCKIAMUTE RIVER,LUCKIAMUTE RIVER,UPPER WILLAMETTE,WILLAMETTE,REO,75570.02606628429,TRUE,"c(-13756366.0982482, 5587167.41106546)",23764187,17090003000652,41.64009117019479,22.89822695319149,0.07762687
4724,REO - R_5566,REO - R_5566-WS-1,2010,NA,OR,COW CREEK-ALSEA RIVER,LOWER ALSEA RIVER,ALSEA,NORTHERN OREGON COASTAL,REO,163650.1078228116,TRUE,"c(-13764075.7856179, 5528180.99236511)",23886794,17100205000331,52.03492895989094,52.08028225936672,0.11426989
4725,REO - R_5576,REO - R_5576-WS-1,2011,NA,OR,RICE CREEK-SOUTH UMPQUA RIVER,CLARK BRANCH-SOUTH UMPQUA RIVER,SOUTH UMPQUA,SOUTHERN OREGON COASTAL,REO,98470.03396515832,TRUE,"c(-13745359.4949155, 5314879.00974809)",23901063,17100302000081,70.92603705619084,36.74626874763622,0.08295617
4726,REO - R_5611,REO - R_5611-WS-1,2010,NA,OR,ALTHOUSE CREEK,ALTHOUSE CREEK,ILLINOIS,SOUTHERN OREGON COASTAL,REO,148454.02638212196,TRUE,"c(-13748810.5772413, 5173910.30944618)",23946255,17100311000661,26.232190628471443,35.729649732466406,0.13652598
4727,REO - R_5634,REO - R_5634-WS-1,2012,NA,OR,TRIANGLE LAKE-LAKE CREEK,LAKE CREEK,SIUSLAW,NORTHERN OREGON COASTAL,REO,4493.736171702146,TRUE,"c(-13748030.416854, 5495764.09286354)",NA,NA,NA,NA,NA
4728,REO - R_5652,REO - R_5652-WS-1,2012,NA,OR,ELK CREEK-NESTUCCA RIVER,NESTUCCA RIVER-FRONTAL PACIFIC OCEAN,WILSON-TRUSK-NESTUCCU,NORTHERN OREGON COASTAL,REO,638110.5363817047,TRUE,"c(-13747302.4764398, 5667509.7974474)",23877069,17100203000683,2.0735086357304198,24.043566439247762,0.08032592
4729,REO - R_5652,REO - R_5652-WS-2,2012,NA,OR,ELK CREEK-NESTUCCA RIVER,NESTUCCA RIVER-FRONTAL PACIFIC OCEAN,WILSON-TRUSK-NESTUCCU,NORTHERN OREGON COASTAL,REO,638110.5363817047,TRUE,"c(-13747662.4614091, 5667995.3111356)",23877069,17100203000683,18.825884374685813,20.47940226704595,0.08032592
4730,REO - R_5668,REO - R_5668-WS-1,2012,NA,OR,UPPER LOBSTER CREEK,FIVE RIVERS,ALSEA,NORTHERN OREGON COASTAL,REO,196435.81270765883,TRUE,"c(-13760193.8300711, 5501455.84989639)",23886602,17100205000238,65.30755779407866,34.51579723297993,0.04330145
4731,REO - R_5713,REO - R_5713-WS-1,2012,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE,"c(-13703626.9532759, 5274105.87057905)",23931242,17100308000284,59.12462187962889,80.14562438602998,0.13266449
4732,REO - R_5713,REO - R_5713-WS-2,2012,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE,"c(-13703636.6492036, 5274241.11541768)",23931242,17100308000284,60.961907687208814,57.41205364540512,0.13266449
4733,REO - R_5713,REO - R_5713-WS-3,2012,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE,"c(-13703613.7619163, 5274538.17790636)",NA,NA,NA,NA,NA
4734,REO - R_5713,REO - R_5713-WS-4,2012,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE,"c(-13703605.3906906, 5274463.00861162)",NA,NA,NA,NA,NA
4735,REO - R_5713,REO - R_5713-WS-5,2012,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE,"c(-13703614.6302083, 5274352.49114721)",23931242,17100308000284,60.961907687208814,129.96488401554893,0.13266449
4736,REO - R_5713,REO - R_5713-WS-6,2012,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE,"c(-13703605.0901279, 5274616.457217)",NA,NA,NA,NA,NA
4737,REO - R_5714,REO - R_5714-WS-1,2012,NA,OR,UPPER WEST FORK EVANS CREEK,EVANS CREEK,MIDDLE ROGUE,SOUTHERN OREGON COASTAL,REO,1097.595059938249,TRUE,"c(-13704085.801085, 5259763.88822526)",NA,NA,NA,NA,NA
4738,REO - R_5719,REO - R_5719-WS-1,2012,NA,OR,WEST BRANCH ELK CREEK-ELK CREEK,ELK CREEK,UPPER ROGUE,SOUTHERN OREGON COASTAL,REO,89874.72343404291,TRUE,"c(-13667717.7679707, 5274556.08533648)",23924480,17100307000716,31.132377082452294,78.60955583968128,0.08403741
4739,REO - R_5721,REO - R_5721-WS-1,2012,NA,OR,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE,"c(-13705385.6676471, 5192170.59455545)",NA,NA,NA,NA,NA
4740,REO - R_5721,REO - R_5721-WS-2,2012,NA,OR,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE,"c(-13706576.5524276, 5191438.08134639)",NA,NA,NA,NA,NA
4741,REO - R_5721,REO - R_5721-WS-3,2012,NA,OR,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE,"c(-13705136.1672724, 5192317.63660534)",NA,NA,NA,NA,NA
4742,REO - R_5721,REO - R_5721-WS-4,2012,NA,OR,HUMBUG CREEK-APPLEGATE RIVER,MIDDLE APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,23255.084688558607,TRUE,"c(-13705492.3117193, 5192685.60037939)",NA,NA,NA,NA,NA
4743,REO - R_5734,REO - R_5734-WS-1,2012,NA,OR,ELK CREEK,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,148723.5689046113,TRUE,"c(-13796351.4248201, 5330348.48212744)",23915607,17100305000587,32.327242580497,114.11715667669951,0.18148961
4744,REO - R_5736,REO - R_5736-WS-1,2012,NA,OR,LOST CREEK-EAST FORK COQUILLE RIVER,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,164268.52575657194,TRUE,"c(-13771811.9781584, 5332455.59116526)",23915629,17100305000596,49.52532244913744,129.17462614596215,0.09657661
4745,REO - R_5963,REO - R_5963-WS-1,2013,NA,OR,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE,"c(-13755533.6065683, 5650201.46047913)",NA,NA,NA,NA,NA
4746,REO - R_5963,REO - R_5963-WS-2,2013,NA,OR,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE,"c(-13757343.1160231, 5652183.29198324)",23797255,17090008000377,86.3444840751104,72.10611742899884,0.02442125
4747,REO - R_5963,REO - R_5963-WS-3,2013,NA,OR,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE,"c(-13756866.9135053, 5651191.42289291)",23797255,17090008000377,58.53128683881305,47.46743139554564,0.02442125
4748,REO - R_5963,REO - R_5963-WS-4,2013,NA,OR,COAST CREEK,WILLAMINA CREEK,YAMHILL,WILLAMETTE,REO,9053.494674512598,FALSE,"c(-13756337.500271, 5650515.08353384)",23797255,17090008000377,37.096824372674995,120.05745415469283,0.02442125
4749,REO - R_5965,REO - R_5965-WS-1,2013,NA,OR,HEADWATERS NESTUCCA RIVER,NESTUCCA RIVER-FRONTAL PACIFIC OCEAN,WILSON-TRUSK-NESTUCCU,NORTHERN OREGON COASTAL,REO,305831.4664439012,TRUE,"c(-13738585.7039008, 5669369.4594647)",23876831,17100203000575,0,72.44383865225662,0.01154771
4750,REO - R_5967,REO - R_5967-WS-1,2013,NA,OR,YANKEE RUN-EAST FORK COQUILLE RIVER,EAST FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,85202.21756489477,TRUE,"c(-13806720.8242555, 5331634.21100787)",NA,NA,NA,NA,NA
4751,REO - R_5968,REO - R_5968-WS-1,2013,NA,OR,SANDY CREEK,MIDDLE FORK COQUILLE RIVER,COQUILLE,SOUTHERN OREGON COASTAL,REO,112398.0322993575,TRUE,"c(-13788386.1256356, 5324002.33548816)",NA,NA,NA,NA,NA
4752,REO - R_6017,REO - R_6017-WS-1,2013,NA,OR,STAR GULCH-APPLEGATE RIVER,UPPER APPLEGATE RIVER,APPLEGATE,SOUTHERN OREGON COASTAL,REO,137016.91330573332,TRUE,"c(-13708892.1091556, 5186664.31887696)",23935991,17100309000111,92.5894831741774,50.389177228187926,0.04296056
4753,REO - R_6035,REO - R_6035-WS-1,2013,NA,OR,LOWER LITTLE FALL CREEK,LITTLE FALL CREEK,MIDDLE FORK WILLAMETTE,WILLAMETTE,REO,11040.847164039753,TRUE,"c(-13662454.6826335, 5464571.41947588)",NA,NA,NA,NA,NA
4754,REO - R_6039,REO - R_6039-WS-1,2013,NA,OR,SHOTCASH CREEK-MOHAWK RIVER,MOHAWK RIVER,MCKENZIE,WILLAMETTE,REO,3572.818142283264,TRUE,"c(-13682823.0436349, 5506577.9321996)",NA,NA,NA,NA,NA
