project_id,worksite_id,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,ua_dist,ua_nn_name,uc_dist,uc_nn_name,publand,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,comid,popdens_cat,popdens_cat_nodata,popdens_acc,popdens_acc_notdata,popdens_tot,popdens_tot_nodata,hdens_cat,hdens_cat_nodata,hdens_acc,hdens_acc_notdata,hdens_tot,hdens_tot_nodata,nlcd_openwater_acc,nlcd_icesnow_acc,nlcd_devopen_acc,nlcd_devlow_acc,nlcd_devmed_acc,nlcd_devhigh_acc,nlcd_barren_acc,nlcd_fordec_acc,nlcd_forcon_acc,nlcd_formix_acc,nlcd_shrub_acc,nlcd_grass_acc,nlcd_pasture_acc,nlcd_crop_acc,nlcd_wetwood_acc,nlcd_wetherb_acc,nlcd_nodat_acc,nlcd_openwater_cat,nlcd_icesnow_cat,nlcd_devopen_cat,nlcd_devlow_cat,nlcd_devmed_cat,nlcd_devhigh_cat,nlcd_barren_cat,nlcd_fordec_cat,nlcd_forcon_cat,nlcd_formix_cat,nlcd_shrub_cat,nlcd_grass_cat,nlcd_pasture_cat,nlcd_crop_cat,nlcd_wetwood_cat,nlcd_wetherb_cat,nlcd_nodat_cat,nlcd_openwater_tot,nlcd_icesnow_tot,nlcd_devopen_tot,nlcd_devlow_tot,nlcd_devmed_tot,nlcd_devhigh_tot,nlcd_barren_tot,nlcd_fordec_tot,nlcd_forcon_tot,nlcd_formix_tot,nlcd_shrub_tot,nlcd_grass_tot,nlcd_pasture_tot,nlcd_crop_tot,nlcd_wetwood_tot,nlcd_wetherb_tot,nlcd_nodat_tot,slope,upst_dist,ppt_cat,ppt_acc,ppt_tot,bfi_cat,bfi_acc,bfi_tot,bankfull_width,bankfull_depth,bankfull_xsec_area,cat_streamriver,cat_artificial,cat_canalditch,cat_connector,cat_pipeline,acc_streamriver,acc_artificial,acc_canalditch,acc_connector,acc_pipeline,tot_streamriver,tot_artificial,tot_canalditch,tot_connector,tot_pipeline,id,acc_s1100,acc_s1200,acc_s1400,acc_s1500,acc_s1630,acc_s1640,acc_s1710,acc_s1720,acc_s1730,acc_s1740,acc_s1750,acc_s1780,acc_s1820,acc_s1830,acc_total_road_dens,x1.x,cat_s1100,cat_s1200,cat_s1400,cat_s1500,cat_s1630,cat_s1640,cat_s1710,cat_s1720,cat_s1730,cat_s1740,cat_s1750,cat_s1780,cat_s1820,cat_s1830,cat_total_road_dens,x1.y,tot_s1100,tot_s1200,tot_s1400,tot_s1500,tot_s1630,tot_s1640,tot_s1710,tot_s1720,tot_s1730,tot_s1740,tot_s1750,tot_s1780,tot_s1820,tot_s1830,tot_total_road_dens,acc_basin_area,acc_stream_slope,acc_basin_slope,acc_elev_mean,acc_elev_min,acc_elev_max,acc_stream_length,cat_basin_area,cat_basin_slope,cat_elev_mean,cat_elev_min,cat_elev_max,cat_stream_slope,cat_stream_length,tot_basin_area,tot_basin_slope,tot_elev_mean,tot_elev_min,tot_elev_max,tot_stream_slope,tot_stream_length,cat_rdx,acc_rdx,tot_rdx,sinuosity,cat_strm_dens,acc_strm_dens,tot_strm_dens,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,project_year,nlcd_current,geometry,here_class_0,here_class_badmatch,here_class_namatch,here_speed_0,here_speed_badmatch,here_paved_0
BLM - BLM_1352,BLM - BLM_1352-WS-1,OR,OLDHAM CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,48462.91791018367,TRUE,56333.97765179836,"Eugene, OR Urbanized Area",8320.051601432087,"Sutherlin, OR Urban Cluster",FALSE,41019,Douglas,41,1206,75,186,1433,6207,1182,5152,1291,380,746,522,964,0,1274,438,5465,419,4108,1085,24528672,1.06,0,1.06,0,1.06,0,2,0,2,0,2,0,0.02,0,6.18,0.24,0,0,0,0.1,27.63,9.61,23.02,12.82,17.88,0,1.3,1.22,0,0.02,0,6.18,0.24,0,0,0,0.1,27.63,9.61,23.02,12.82,17.88,0,1.3,1.22,0,0.02,0,6.18,0.24,0,0,0,0.1,27.63,9.61,23.02,12.82,17.88,0,1.3,1.22,0,0.04222071,3.838,1193.4,1193.4,1193.4,38.3,38.3,38.3,5.04,0.36,2.33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654961,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,3.61,2654961,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,3.61,2654961,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,3.61,4.52,0.010417,21.75,323.88,160.81,765.62,3.84,4.52,21.75,323.88,160.81,765.62,0.04,3.838,4.52,21.75,323.88,160.81,765.62,0.010417,3.84,6,6,6,1.12,0.85,0.85,0.85,21,21,21,21,21,21,21,1242.27,NA,Steelhead,Spawning and rearing,0.49,292,17100303000996,460,2.72612405,14.34,3,4,Y,Y,2004,21,"c(-123.21792, 43.49029)",4,4,4,3,3,Y
BLM - BLM_1353,BLM - BLM_1353-WS-1,OR,MIDDLE CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,104028.95969235488,TRUE,62202.071181296196,"Eugene, OR Urbanized Area",9643.141456681953,"Sutherlin, OR Urban Cluster",FALSE,41019,Douglas,41,1206,75,186,1433,6207,1182,5152,1291,380,746,522,964,0,1274,438,5465,419,4108,1085,24527640,5.39,0,3.12,0,3.12,0,1.13,0,1.07,0,1.07,0,0,0,1.34,0.01,0,0,0,0.88,40.36,1.6,23.33,28.09,3.27,0,0.43,0.68,0,0,0,2.48,0.03,0,0,0,1.63,40.47,2.48,17.03,29.19,5.87,0,0.54,0.28,0,0,0,1.34,0.01,0,0,0,0.88,40.36,1.6,23.33,28.09,3.27,0,0.43,0.68,0,0.01493012,5.0169999999999995,1092.6,1120.32,1120.32,38.77,38.47,38.47,5.83,0.4,2.95,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654445,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,3.21,2654445,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,3.88,2654445,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,3.21,6.52,0.005976,30.05,318.27,202.56,456.34,5.02,3.52,29.09,296.96,202.56,418.36,0.01,3.077,6.52,30.05,318.27,202.56,456.34,0.005976,5.02,6,7,7,1.04,0.87,0.77,0.77,43,43,43,43,43,43,43,0.07,Long Valley Creek,Steelhead,Spawning and rearing,0.07,296,17100303000488,460,1.01861787,1.8,7,5,N,Y,2004,43,"c(-123.16036, 43.43086)",5,5,5,7,7,N
BLM - BLM_1356,BLM - BLM_1356-WS-1,OR,HEADWATERS SMITH RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,411345.0839300249,TRUE,32941.66522060347,"Eugene, OR Urbanized Area",26354.32485909815,"Veneta, OR Urban Cluster",FALSE,41019,Douglas,41,1206,75,186,1433,6207,1182,5152,1291,380,746,522,964,0,1274,438,5465,419,4108,1085,24527950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0.03833086,3.523,1354.56,1354.56,1354.56,35.75,35.75,35.75,4.71,0.34,2.08,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,3.82,0.011364,41.46,324.43,211.11,483.83,3.52,3.82,41.46,324.43,211.11,483.83,0.04,3.523,3.82,41.46,324.43,211.11,483.83,0.011364,3.52,5,5,5,1.16,0.92,0.92,0.92,21,21,21,21,21,21,21,22.31,Elk Creek,Coho salmon,Spawning and rearing,0.85,170,17100303007991,460,1.48639178,2.89,7,5,N,Y,2004,21,"c(-123.43634, 43.80262)",5,5,5,7,7,N
BLM - BLM_1356,BLM - BLM_1356-WS-2,OR,HEADWATERS SMITH RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,411345.0839300249,TRUE,32522.06305844537,"Eugene, OR Urbanized Area",25844.338285822403,"Veneta, OR Urban Cluster",FALSE,41019,Douglas,41,1206,75,186,1433,6207,1182,5152,1291,380,746,522,964,0,1274,438,5465,419,4108,1085,24527950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0.03833086,3.523,1354.56,1354.56,1354.56,35.75,35.75,35.75,4.71,0.34,2.08,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,3.82,0.011364,41.46,324.43,211.11,483.83,3.52,3.82,41.46,324.43,211.11,483.83,0.04,3.523,3.82,41.46,324.43,211.11,483.83,0.011364,3.52,5,5,5,1.16,0.92,0.92,0.92,21,21,21,21,21,21,21,0.16,Elk Creek,Coho salmon,Spawning and rearing,0.16,63,17100303000641,460,3.11662555,1.88,7,5,N,Y,2004,21,"c(-123.43562, 43.80723)",5,5,5,7,7,N
BLM - BLM_1356,BLM - BLM_1356-WS-3,OR,HEADWATERS SMITH RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,411345.0839300249,TRUE,33783.933736935796,"Eugene, OR Urbanized Area",27125.422819819752,"Veneta, OR Urban Cluster",FALSE,41019,Douglas,41,1206,75,186,1433,6207,1182,5152,1291,380,746,522,964,0,1274,438,5465,419,4108,1085,24527950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0.03833086,3.523,1354.56,1354.56,1354.56,35.75,35.75,35.75,4.71,0.34,2.08,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,3.82,0.011364,41.46,324.43,211.11,483.83,3.52,3.82,41.46,324.43,211.11,483.83,0.04,3.523,3.82,41.46,324.43,211.11,483.83,0.011364,3.52,5,5,5,1.16,0.92,0.92,0.92,21,21,21,21,21,21,21,382.29,Elk Creek,Coho salmon,Spawning and rearing,2.28,133,17100303007972,460,1.48639178,8.57,7,5,N,Y,2004,21,"c(-123.44293, 43.79672)",5,5,5,7,7,N
BLM - BLM_1356,BLM - BLM_1356-WS-4,OR,HEADWATERS SMITH RIVER,UPPER SMITH RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,411345.0839300249,TRUE,33732.76797101374,"Eugene, OR Urbanized Area",27242.771834516436,"Veneta, OR Urban Cluster",FALSE,41019,Douglas,41,1206,75,186,1433,6207,1182,5152,1291,380,746,522,964,0,1274,438,5465,419,4108,1085,24527950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0,0,10.2,0,0,0,0,0,58.21,13.33,7.87,10.08,0,0,0.21,0.09,0,0.03833086,3.523,1354.56,1354.56,1354.56,35.75,35.75,35.75,4.71,0.34,2.08,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,2654600,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,3.82,0.011364,41.46,324.43,211.11,483.83,3.52,3.82,41.46,324.43,211.11,483.83,0.04,3.523,3.82,41.46,324.43,211.11,483.83,0.011364,3.52,5,5,5,1.16,0.92,0.92,0.92,21,21,21,21,21,21,21,21.68,Elk Creek,Coho salmon,Spawning and rearing,1.56,272,17100303007972,460,1.54296088,5.56,7,5,N,Y,2004,21,"c(-123.43906, 43.79487)",5,5,5,7,7,N
BLM - BLM_290,BLM - BLM_290-WS-1,OR,UNION CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,83164.4468572063,TRUE,44261.86954170904,"Grants Pass, OR Urbanized Area",21249.605818130356,"Tri-City--Myrtle Creek, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23901135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,0.11,0.02,0,0.41,0,90.51,0.06,2.14,1.21,0,0,0,0,0,0,0,7.04,1.07,0,0,8.32,0,73.77,0,1.07,8.74,0,0,0,0,0,0,0,5.54,0.11,0.02,0,0.41,0,90.51,0.06,2.14,1.21,0,0,0,0,0,0.01711564,6.807,1045.32,1043.28,1043.28,37.2,37.5,37.5,6.53,0.43,3.55,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2572862,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,2.54,2572862,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,2.21,2572862,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,2.54,8.66,0.01909,34.02,632.16,443.54,1039.98,6.81,0.42,25.59,499.72,443.54,598.84,0.02,0.735,8.66,34.02,632.16,443.54,1039.98,0.01909,6.81,2,8,8,1.02,1.75,0.79,0.79,21,21,21,21,21,21,21,2876.39,North Fork Darby Creek,Steelhead,Spawning and rearing,16.04,95.46,17100302000117,460,3.01167798,4.76,7,5,N,Y,2002,21,"c(-123.62888, 42.90235)",5,5,5,7,7,N
BLM - BLM_291,BLM - BLM_291-WS-1,OR,UNION CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,83164.4468572063,TRUE,44364.282417306356,"Grants Pass, OR Urbanized Area",21353.134008712008,"Tri-City--Myrtle Creek, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23902597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,0.64,0.05,0,0.16,0,80.8,0,5.78,7.87,0,0,0,0,0,0,0,4.71,0.64,0.05,0,0.16,0,80.8,0,5.78,7.87,0,0,0,0,0,0,0,4.71,0.64,0.05,0,0.16,0,80.8,0,5.78,7.87,0,0,0,0,0,0.10634078,4.846,1193.64,1193.64,1193.64,36.1,36.1,36.1,7.01,0.46,3.99,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2573590,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,2.77,2573590,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,2.77,2573590,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,2.77,10.34,0.02268,29.43,733.46,444.34,1182.01,4.85,10.34,29.43,733.46,444.34,1182.01,0.11,4.846,10.34,29.43,733.46,444.34,1182.01,0.02268,4.85,5,5,5,1.52,0.47,0.47,0.47,21,21,21,21,21,21,21,2912.7,North Fork Darby Creek,Steelhead,Spawning and rearing,5.97,280.52,17100302000837,460,3.01167798,27.45,7,5,N,Y,2002,21,"c(-123.63035, 42.90288)",5,5,5,7,7,N
BLM - BLM_292,BLM - BLM_292-WS-1,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,42275.26048574654,TRUE,60444.3992501537,"Grants Pass, OR Urbanized Area",25860.110601673176,"Roseburg, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23915891,0.13,0,0.13,0,0.13,0,0.33,0,0.33,0,0.33,0,0,0,4.49,0.05,0,0,0.03,0,85.36,3.55,0.93,3.6,1.23,0,0.76,0,0,0,0,4.49,0.05,0,0,0.03,0,85.36,3.55,0.93,3.6,1.23,0,0.76,0,0,0,0,4.49,0.05,0,0,0.03,0,85.36,3.55,0.93,3.6,1.23,0,0.76,0,0,0.08268265,3.736,1139.28,1139.28,1139.28,35,35,35,4.59,0.33,1.99,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2575581,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,3.92,2575581,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,3.92,2575581,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,3.92,3.57,0.02139,35.06,554.1,343.89,957.42,3.74,3.57,35.06,554.1,343.89,957.42,0.08,3.736,3.57,35.06,554.1,343.89,957.42,0.02139,3.74,4,4,4,1.1,1.05,1.05,1.05,21,21,21,21,21,21,21,NA,NA,NA,NA,8.88,634.27,17100305000717,460,2.36391616,5.84,7,5,N,Y,2002,21,"c(-123.73456, 43.02688)",5,5,5,7,7,N
BLM - BLM_293,BLM - BLM_293-WS-1,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,187120.0054287142,TRUE,59291.63883760004,"Grants Pass, OR Urbanized Area",26643.73354494154,"Roseburg, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23915911,0.1,0,0.1,0,0.1,0,0.25,0,0.25,0,0.25,0,0,0,3.71,0,0,0,0,0.07,85.37,1.64,6.69,2.13,0.07,0,0.33,0,0,0,0,3.71,0,0,0,0,0.07,85.37,1.64,6.69,2.13,0.07,0,0.33,0,0,0,0,3.71,0,0,0,0,0.07,85.37,1.64,6.69,2.13,0.07,0,0.33,0,0,0.0887546,2.864,1004.4,1004.4,1004.4,35,35,35,4.13,0.31,1.68,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2575591,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,3.39,2575591,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,3.39,2575591,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,3.39,2.74,0.031469,31.76,517.28,340.51,943.47,2.86,2.74,31.76,517.28,340.51,943.47,0.09,2.864,2.74,31.76,517.28,340.51,943.47,0.031469,2.86,1,1,1,1.12,1.05,1.04,1.04,21,21,21,21,21,21,21,4676.82,Middle Fork Coquille River,Steelhead,Spawning and rearing,0.14,396.59,17100305000727,460,3.18266034,4.43,7,5,N,Y,2002,21,"c(-123.73714, 43.01435)",5,5,5,7,7,N
BLM - BLM_293,BLM - BLM_293-WS-2,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,187120.0054287142,TRUE,60107.65256311637,"Grants Pass, OR Urbanized Area",26725.91277333843,"Roseburg, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23915915,1.83,0,1.83,0,1.83,0,1.49,0,1.49,0,1.49,0,0,0,4.29,0.13,0,0,0,0.34,50.4,5.23,12.8,5.56,20.31,0,0.94,0,0,0,0,4.29,0.13,0,0,0,0.34,50.4,5.23,12.8,5.56,20.31,0,0.94,0,0,0,0,4.29,0.13,0,0,0,0.34,50.4,5.23,12.8,5.56,20.31,0,0.94,0,0,0.02633254,2.693,1066.92,1066.92,1066.92,35,35,35,3.1,0.25,1.05,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2575592,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,2575592,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,2575592,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,1.34,0.011152,17.11,396.15,330.89,681.56,2.69,1.34,17.11,396.15,330.89,681.56,0.03,2.693,1.34,17.11,396.15,330.89,681.56,0.011152,2.69,4,4,4,1.08,2.01,2.01,2.01,42,42,42,42,42,42,42,NA,NA,NA,NA,2.63,529.11,17100305006215,460,3.66190481,10.6,7,5,N,Y,2002,42,"c(-123.74237, 43.02064)",5,5,5,7,7,N
BLM - BLM_296,BLM - BLM_296-WS-1,OR,UPPER SOUTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,161158.83726812297,TRUE,67929.2528887338,"Grants Pass, OR Urbanized Area",17065.56272874754,"Tri-City--Myrtle Creek, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23901969,0.13,0,0.07,0,0.07,0,0.99,0,0.93,0,0.93,0,0,0,0,0,0,0,0,0.29,84.59,2.05,7.92,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0.52,81.36,3.41,6.09,8.63,0,0,0,0,0,0,0,0,0,0,0,0,0.29,84.59,2.05,7.92,5.14,0,0,0,0,0,0.02758233,11.908,942.36,1016.52,1016.52,43.61,43.78,43.78,8.38,0.52,5.34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2573279,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,2.23,2573279,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2.38,2573279,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,2.23,16.18,0.020991,34.4,632.37,342.36,1216.76,11.91,9.11,30.28,524.05,342.36,817.63,0.03,6.316,16.18,34.4,632.37,342.36,1216.76,0.020991,11.91,6,7,7,1.07,0.69,0.74,0.74,43,43,43,43,43,43,43,5.44,Weaver Creek,Coho salmon,Spawning and rearing,5.96,204.48,17100302000533,460,3.51915169,1.14,7,5,N,Y,2002,43,"c(-123.06959, 43.09642)",5,5,5,7,7,N
BLM - BLM_297,BLM - BLM_297-WS-1,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,47819.55694289363,TRUE,36064.66989488563,"Eugene, OR Urbanized Area",12614.337255653769,"Cottage Grove, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,24528396,0.9,0,0.9,0,0.9,0,0.99,0,0.99,0,0.99,0,0,0,3.37,0.03,0,0,0,0.32,64.99,10.4,6.62,12.23,1.96,0,0,0.08,0,0,0,3.37,0.03,0,0,0,0.32,64.99,10.4,6.62,12.23,1.96,0,0,0.08,0,0,0,3.37,0.03,0,0,0,0.32,64.99,10.4,6.62,12.23,1.96,0,0,0.08,0,0.02632675,3.798,1095.36,1095.36,1095.36,37,37,37,6.51,0.43,3.54,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654823,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,2654823,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,2654823,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,2.73,8.6,0.007895,27.71,383.76,148.97,700.7,3.8,8.6,27.71,383.76,148.97,700.7,0.03,3.798,8.6,27.71,383.76,148.97,700.7,0.007895,3.8,2,2,2,1.03,0.44,0.44,0.44,21,21,21,21,21,21,21,1.99,NA,Steelhead,Spawning and rearing,1.99,443,17100303011615,460,3.06072998,6.08,5,5,Y,Y,2002,21,"c(-123.16723, 43.66909)",5,5,5,5,5,Y
BLM - BLM_298,BLM - BLM_298-WS-1,OR,LOWER CANTON CREEK,CANTON CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,BLM,109504.01325099784,TRUE,62945.034829825985,"Eugene, OR Urbanized Area",40206.74509055347,"Cottage Grove, OR Urban Cluster",FALSE,41019,Douglas,41,1315,80,179,1326,5920,1439,4822,829,410,724,437,869,364,1243,443,4932,373,3665,981,23894706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,89.98,0.19,9.74,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.22,88.74,0.04,10.26,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.02,89.98,0.19,9.74,0.06,0,0,0,0,0,0.02272572,74.553,1440,1453.92,1453.92,53.74,52.57,52.57,17.53,0.9,17.84,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2572056,0,0,1.77,0.06,0,0.01,0,0,0,0,0,0,0,0,1.84,2572056,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,2572056,0,0,1.77,0.06,0,0.01,0,0,0,0,0,0,0,0,1.84,102.76,0.033266,47.04,938.59,517.99,1515.7,74.55,2.45,44.33,776.22,517.99,1322.86,0.02,1.174,102.76,47.04,938.59,517.99,1515.7,0.033266,74.55,0,38,38,1.19,0.48,0.73,0.73,42,42,42,42,42,42,42,35.87,Canton Creek,Steelhead,Spawning and rearing,12.08,215.79,17100301001878,460,1.26906312,7.75,7,5,N,Y,2002,42,"c(-122.76955, 43.44292)",5,5,5,7,7,N
