project_id,worksite_id,completed_year,latitude,longitude,county,state,subwatershed,watershed,subbasin,basin,project_source,action,project_cost,state_full,n_metric,n_action_wrk,n_metric_wrk,n_metric_wrk_dist,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,n_culverts_fromcount,cost_per_culvert,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,dist_max,dist_mean
REO - R_291,REO - R_291-WS-1,2002,42.902885,-123.63035,NA,OR,UNION CREEK,LOWER COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,60000,OR,1,1,1,1,1,1,1,1,1,83164.4468572063,TRUE,1,1,0,0,1,0,0,0,83164.4468572063,1,0,0,1,0,0,0,0
REO - R_292,REO - R_292-WS-1,2002,43.026882,-123.734564,NA,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,30500,OR,1,1,1,1,1,1,1,1,1,42275.26048574654,TRUE,1,1,0,0,1,0,0,0,42275.26048574654,1,0,0,1,0,0,0,0
REO - R_293,REO - R_293-WS-1,2002,43.020638,-123.742365,NA,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,135000,OR,1,1,1,1,2,2,1,1,1,187120.0054287142,TRUE,2,1,0,0,2,0,0,0,93560.0027143571,1,0,0,1,0,0,818.1024455886778,409.0512227943389
REO - R_293,REO - R_293-WS-2,2002,43.014352,-123.737137,NA,OR,HEADWATERS MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,135000,OR,0,1,0,0,2,2,1,1,1,187120.0054287142,TRUE,2,1,0,0,2,0,0,0,93560.0027143571,1,0,0,1,0,0,818.1024455886778,409.0512227943389
REO - R_296,REO - R_296-WS-1,2002,43.096415,-123.069586,NA,OR,UPPER SOUTH MYRTLE CREEK,MYRTLE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,116270,OR,1,1,1,1,1,1,1,1,1,161158.83726812297,TRUE,1,1,0,0,1,0,0,0,161158.83726812297,1,0,0,1,0,0,0,0
REO - R_297,REO - R_297-WS-1,2002,43.66909,-123.167229,NA,OR,UPPER ELK CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,34500,OR,1,1,1,1,1,1,1,1,1,47819.55694289363,TRUE,1,1,0,0,1,0,0,0,47819.55694289363,1,0,0,1,0,0,0,0
REO - R_298,REO - R_298-WS-1,2002,43.442925,-122.769551,NA,OR,LOWER CANTON CREEK,CANTON CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,79003,OR,1,1,1,1,1,1,1,1,1,109504.01325099784,TRUE,1,1,0,0,1,0,0,0,109504.01325099784,1,0,0,1,0,0,0,0
REO - R_299,REO - R_299-WS-1,2002,43.387639,-122.923894,NA,OR,LOWER ROCK CREEK,ROCK CREEK/NORTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,103195,OR,1,1,1,1,1,1,1,1,1,143035.91822382342,TRUE,1,1,0,0,1,0,0,0,143035.91822382342,1,0,0,1,0,0,0,0
REO - R_300,REO - R_300-WS-1,2002,43.391223,-123.122664,NA,OR,MIDDLE CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,144260,OR,1,1,1,1,2,2,1,1,1,199955.0517270097,TRUE,2,1,0,0,2,0,0,0,99977.52586350485,1,0,0,1,0,0,2278.247651179829,1139.1238255899145
REO - R_300,REO - R_300-WS-2,2002,43.410418,-123.112769,NA,OR,MIDDLE CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,144260,OR,0,1,0,0,2,2,1,1,1,199955.0517270097,TRUE,2,1,0,0,2,0,0,0,99977.52586350485,1,0,0,1,0,0,2278.247651179829,1139.1238255899145
REO - R_301,REO - R_301-WS-1,2002,43.183972,-123.019033,NA,OR,LOWER CAVITT CREEK,LITTLE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,100000,OR,1,1,1,1,1,1,1,1,1,138607.41142867718,TRUE,1,1,0,0,1,0,0,0,138607.41142867718,1,0,0,1,0,0,0,0
REO - R_302,REO - R_302-WS-1,2002,43.579815,-123.398226,NA,OR,BILLY CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,135170,OR,1,1,1,1,3,3,1,1,1,187355.63802814294,TRUE,3,1,0,0,3,0,0,0,62451.87934271432,1,0,0,1,0,0,2557.2983952088293,1181.4806924255406
REO - R_302,REO - R_302-WS-2,2002,43.589353,-123.390351,NA,OR,BILLY CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,135170,OR,0,1,0,0,3,3,1,1,1,187355.63802814294,TRUE,3,1,0,0,3,0,0,0,62451.87934271432,1,0,0,1,0,0,2557.2983952088293,1181.4806924255406
REO - R_302,REO - R_302-WS-3,2002,43.566477,-123.393852,NA,OR,BILLY CREEK,ELK CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,135170,OR,0,1,0,0,3,3,1,1,1,187355.63802814294,TRUE,3,1,0,0,3,0,0,0,62451.87934271432,1,0,0,1,0,0,2557.2983952088293,1181.4806924255406
REO - R_303,REO - R_303-WS-1,2002,43.423709,-123.587712,NA,OR,WOLF CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,126755,OR,1,1,1,1,1,1,1,1,1,175691.82435641976,TRUE,1,1,0,0,1,0,0,0,175691.82435641976,1,0,0,1,0,0,0,0
REO - R_304,REO - R_304-WS-1,2002,43.46191,-123.455602,NA,OR,LOST CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,87500,OR,1,1,1,1,2,2,1,1,1,121281.48500009254,TRUE,2,1,0,0,2,0,0,0,60640.74250004627,1,0,0,1,0,0,171.79213538878096,85.89606769439048
REO - R_304,REO - R_304-WS-2,2002,43.463129,-123.454296,NA,OR,LOST CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,87500,OR,0,1,0,0,2,2,1,1,1,121281.48500009254,TRUE,2,1,0,0,2,0,0,0,60640.74250004627,1,0,0,1,0,0,171.79213538878096,85.89606769439048
REO - R_306,REO - R_306-WS-1,2002,43.166836000000004,-123.080475,NA,OR,LOWER CAVITT CREEK,LITTLE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,80000,OR,1,1,1,1,1,1,1,1,1,110885.92914294175,TRUE,1,1,0,0,1,0,0,0,110885.92914294175,1,0,0,1,0,0,0,0
REO - R_307,REO - R_307-WS-1,2002,43.193718,-122.989968,NA,OR,LOWER CAVITT CREEK,LITTLE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,120000,OR,1,1,1,1,1,1,1,1,1,166328.8937144126,TRUE,1,1,0,0,1,0,0,0,166328.8937144126,1,0,0,1,0,0,0,0
REO - R_314,REO - R_314-WS-1,2002,44.798001,-118.472398,NA,OR,CLEAR CREEK,GRANITE CREEK,JOHN DAY,JOHN DAY,REO,fishpass_culvimp,4000,OR,2,1,2,2,2,2,1,2,2,5544.2964571470875,TRUE,2,1,0,0,3,0,0,0,2772.1482285735437,1,0,0,1,0,0,1492.984624008916,663.5487217817404
REO - R_314,REO - R_314-WS-2,2002,44.784569,-118.472009,NA,OR,CLEAR CREEK,GRANITE CREEK,JOHN DAY,JOHN DAY,REO,fishpass_culvimp,4000,OR,0,1,0,0,2,2,1,2,2,5544.2964571470875,TRUE,2,1,0,0,3,0,0,0,2772.1482285735437,1,0,0,1,0,0,1492.984624008916,663.5487217817404
REO - R_332,REO - R_332-WS-1,2000,47.389435,-120.497091,NA,WA,DEVILS GULCH,LOWER WENATCHEE RIVER,UPPER COLUMBIA,UPPER COLUMBIA,REO,fishpass_culvimp,36000,WA,1,1,1,1,1,1,1,1,1,51801.506918182604,TRUE,1,1,0,0,1,0,0,0,51801.506918182604,1,0,0,1,0,0,0,0
REO - R_354,REO - R_354-WS-1,2002,44.289788,-122.628966,NA,OR,CALAPOOIA RIVER-PUGH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,REO,fishpass_culvimp,39810,OR,1,1,1,1,2,2,1,1,1,55179.610489756386,TRUE,2,1,0,0,2,0,0,0,27589.805244878193,1,0,0,1,0,0,19663.014902239713,9831.507451119856
REO - R_354,REO - R_354-WS-2,2002,44.236474,-122.394161,NA,OR,CALAPOOIA RIVER-HANDS CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,REO,fishpass_culvimp,39810,OR,0,1,0,0,2,2,1,1,1,55179.610489756386,TRUE,2,1,0,0,2,0,0,0,27589.805244878193,1,0,0,1,0,0,19663.014902239713,9831.507451119856
REO - R_420827712311494,REO - R_420827712311494-WS-1,2001,42.141055,-123.197079,NA,OR,THOMPSON CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,27000,OR,1,1,1,1,1,1,1,1,1,38015.33404979963,TRUE,1,1,0,0,1,0,0,0,38015.33404979963,1,0,0,1,0,0,0,0
REO - R_421027512256547,REO - R_421027512256547-WS-1,1999,42.174329,-122.948553,NA,OR,LOWER LITTLE APPLEGATE RIVER,LITTLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,7000,OR,1,1,1,1,1,1,1,1,1,10297.765352155096,TRUE,1,1,0,0,1,0,0,0,10297.765352155096,1,0,0,1,0,0,0,0
REO - R_42103851225712,REO - R_42103851225712-WS-1,1999,42.177374,-122.950351,NA,OR,LOWER LITTLE APPLEGATE RIVER,LITTLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,11000,OR,1,1,1,1,1,1,1,1,1,16182.202696243721,TRUE,1,1,0,0,1,0,0,0,16182.202696243721,1,0,0,1,0,0,0,0
REO - R_421040812257141,REO - R_421040812257141-WS-1,1999,42.178006,-122.953927,NA,OR,LOWER LITTLE APPLEGATE RIVER,LITTLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,15000,OR,1,1,1,1,1,1,1,1,1,22066.64004033235,TRUE,1,1,0,0,1,0,0,0,22066.64004033235,1,0,0,1,0,0,0,0
REO - R_42104112309361,REO - R_42104112309361-WS-1,2001,42.167817,-123.160055,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,25000,OR,1,1,1,1,1,1,1,1,1,35199.3833794441,TRUE,1,1,0,0,1,0,0,0,35199.3833794441,1,0,0,1,0,0,0,0
REO - R_421044112320332,REO - R_421044112320332-WS-1,1998,42.178931,-123.342557,NA,OR,WEST FORK WILLIAMS CREEK,WILLIAMS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,124000,OR,1,1,1,1,1,1,1,1,1,185049.7713513352,TRUE,1,1,0,0,1,0,0,0,185049.7713513352,1,0,0,1,0,0,0,0
REO - R_421045412320450,REO - R_421045412320450-WS-1,1998,42.179291,-123.345836,NA,OR,WEST FORK WILLIAMS CREEK,WILLIAMS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,114000,OR,1,1,1,1,1,1,1,1,1,170126.40269396946,TRUE,1,1,0,0,1,0,0,0,170126.40269396946,1,0,0,1,0,0,0,0
REO - R_421050112257278,REO - R_421050112257278-WS-1,1999,42.180606,-122.957747,NA,OR,LOWER LITTLE APPLEGATE RIVER,LITTLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,19000,OR,1,1,1,1,1,1,1,1,1,27951.077384420973,TRUE,1,1,0,0,1,0,0,0,27951.077384420973,1,0,0,1,0,0,0,0
REO - R_4210671230956,REO - R_4210671230956-WS-1,2001,42.168554,-123.151558,NA,OR,APPLEGATE RIVER-STAR GULCH,APPLEGATE RIVER/MCKEE BRIDGE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,26000,OR,1,1,1,1,1,1,1,1,1,36607.35871462187,TRUE,1,1,0,0,1,0,0,0,36607.35871462187,1,0,0,1,0,0,0,0
REO - R_421154312303363,REO - R_421154312303363-WS-1,1999,42.198435,-123.060103,NA,OR,APPLEGATE RIVER-SPENCER GULCH,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,28000,OR,1,1,1,1,1,1,1,1,1,41191.061408620386,TRUE,1,1,0,0,1,0,0,0,41191.061408620386,1,0,0,1,0,0,0,0
REO - R_421543612319284,REO - R_421543612319284-WS-1,2001,42.262136,-123.324567,NA,OR,LOWER WILLIAMS CREEK,WILLIAMS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,160000,OR,1,1,1,1,1,1,1,1,1,225276.05362844226,TRUE,1,1,0,0,1,0,0,0,225276.05362844226,1,0,0,1,0,0,0,0
REO - R_421543612319479,REO - R_421543612319479-WS-1,2000,42.262129,-123.329983,NA,OR,LOWER WILLIAMS CREEK,WILLIAMS CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,70000,OR,1,1,1,1,1,1,1,1,1,100725.15234091062,TRUE,1,1,0,0,1,0,0,0,100725.15234091062,1,0,0,1,0,0,0,0
REO - R_421851812302502,REO - R_421851812302502-WS-1,2000,42.313005,-123.052537,NA,OR,FOREST CREEK,MIDDLE APPLEGATE RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,50000,OR,1,1,1,1,1,1,1,1,1,71946.53738636473,TRUE,1,1,0,0,1,0,0,0,71946.53738636473,1,0,0,1,0,0,0,0
REO - R_421930412300176,REO - R_421930412300176-WS-1,1999,42.325111,-123.004899,NA,OR,BEAR CREEK-JACKSON CREEK,BEAR CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,43000,OR,1,1,1,1,1,1,1,1,1,63257.70144895273,TRUE,1,1,0,0,1,0,0,0,63257.70144895273,1,0,0,1,0,0,0,0
REO - R_422158112301232,REO - R_422158112301232-WS-1,2001,42.366151,-123.023122,NA,OR,ROGUE RIVER-GALLS CREEK,ROGUE RIVER/GOLD HILL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,26000,OR,1,1,1,1,1,1,1,1,1,36607.35871462187,TRUE,1,1,0,0,1,0,0,0,36607.35871462187,1,0,0,1,0,0,0,0
REO - R_42234812310250,REO - R_42234812310250-WS-1,2001,42.38468,-123.173621,NA,OR,ROGUE RIVER-WARD CREEK,ROGUE RIVER/GOLD HILL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,34000,OR,1,1,1,1,1,1,1,1,1,47871.16139604398,TRUE,1,1,0,0,1,0,0,0,47871.16139604398,1,0,0,1,0,0,0,0
REO - R_42289212054144,REO - R_42289212054144-WS-1,1999,42.465502,-120.913752,NA,OR,DEMING CREEK,SPRAGUE RIVER ABOVE WILLIAMSON RIVER,KLAMATH,KLAMATH,REO,fishpass_culvrem,27000,OR,1,1,1,1,1,1,1,1,1,39719.95207259823,TRUE,1,0,0,1,0,0,1,0,39719.95207259823,0,0,1,0,0,1,0,0
REO - R_422956512418191,REO - R_422956512418191-WS-1,1998,42.499041,-124.305319,NA,OR,ROGUE RIVER-GOLD BEACH,LOWER_ROGUE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,19000,OR,1,1,1,1,1,1,1,1,1,28354.400448994907,TRUE,1,1,0,0,1,0,0,0,28354.400448994907,1,0,0,1,0,0,0,0
REO - R_423057112317449,REO - R_423057112317449-WS-1,2000,42.515871,-123.295819,NA,OR,LOUSE CREEK,JUMPOFF JOE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,78000,OR,1,1,1,1,1,1,1,1,1,112236.59832272898,TRUE,1,1,0,0,1,0,0,0,112236.59832272898,1,0,0,1,0,0,0,0
REO - R_424257712309493,REO - R_424257712309493-WS-1,1999,42.716047,-123.163709,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,24000,OR,1,1,1,1,1,1,1,1,1,35306.62406453176,TRUE,1,1,0,0,1,0,0,0,35306.62406453176,1,0,0,1,0,0,0,0
REO - R_42432451231059,REO - R_42432451231059-WS-1,1999,42.723479,-123.168307,NA,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,24000,OR,1,1,1,1,1,1,1,1,1,35306.62406453176,TRUE,1,1,0,0,1,0,0,0,35306.62406453176,1,0,0,1,0,0,0,0
REO - R_425110812342314,REO - R_425110812342314-WS-1,1998,42.85302,-123.708748,NA,OR,WEST FORK COW CREEK-ELK VALLEY CREEK,WEST FORK COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,113000,OR,1,1,1,1,1,1,1,1,1,168634.06582823288,TRUE,1,1,0,0,1,0,0,0,168634.06582823288,1,0,0,1,0,0,0,0
REO - R_425112412341586,REO - R_425112412341586-WS-1,2001,42.853446,-123.699631,NA,OR,WEST FORK COW CREEK-ELK VALLEY CREEK,WEST FORK COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,81000,OR,1,1,1,1,1,1,1,1,1,114046.0021493989,TRUE,1,1,0,0,1,0,0,0,114046.0021493989,1,0,0,1,0,0,0,0
REO - R_425953312421415,REO - R_425953312421415-WS-1,2000,42.998156,-124.361539,NA,OR,FOURMILE CREEK-NEW RIVER FRONTAL,HUMBUG_NESIKA_FRONTAL,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0
REO - R_430259812300399,REO - R_430259812300399-WS-1,2001,43.049956,-123.011096,NA,OR,DAYS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,65000,OR,0,1,0,0,2,2,1,0,0,91518.39678655467,TRUE,2,1,0,0,2,0,0,0,45759.19839327734,1,0,0,1,0,0,0.11109371002950669,0.055546855014753344
REO - R_430259812300399,REO - R_430259812300399-WS-2,2001,43.049955,-123.011096,NA,OR,DAYS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,65000,OR,0,1,0,0,2,2,1,0,0,91518.39678655467,TRUE,2,1,0,0,2,0,0,0,45759.19839327734,1,0,0,1,0,0,0.11109371002950669,0.055546855014753344
REO - R_430333412356483,REO - R_430333412356483-WS-1,1999,43.059293,-123.946752,NA,OR,BIG CREEK-MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,43000,OR,1,1,1,1,1,1,1,1,1,63257.70144895273,TRUE,1,1,0,0,1,0,0,0,63257.70144895273,1,0,0,1,0,0,0,0
REO - R_430422812356249,REO - R_430422812356249-WS-1,1999,43.073011,-123.940254,NA,OR,BIG CREEK-MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,41000,OR,1,1,1,1,1,1,1,1,1,60315.482776908415,TRUE,1,1,0,0,1,0,0,0,60315.482776908415,1,0,0,1,0,0,0,0
REO - R_43074041240483,REO - R_43074041240483-WS-1,1999,43.1279,-124.068986,NA,OR,LOWER NORTH FORK COQUILLE RIVER,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,23000,OR,1,1,1,1,1,1,1,1,1,33835.5147285096,TRUE,1,1,0,0,1,0,0,0,33835.5147285096,1,0,0,1,0,0,0,0
REO - R_430746012403571,REO - R_430746012403571-WS-1,1999,43.129451,-124.065887,NA,OR,LOWER NORTH FORK COQUILLE RIVER,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,18000,OR,1,1,1,1,1,1,1,1,1,26479.96804839882,TRUE,1,1,0,0,1,0,0,0,26479.96804839882,1,0,0,1,0,0,0,0
REO - R_430847412401166,REO - R_430847412401166-WS-1,1999,43.146517,-124.021292,NA,OR,YANKEE RUN,MIDDLE MAIN COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,112000,OR,1,1,1,1,1,1,1,1,1,164764.24563448154,TRUE,1,1,0,0,1,0,0,0,164764.24563448154,1,0,0,1,0,0,0,0
REO - R_430915412224532,REO - R_430915412224532-WS-1,1999,43.154302,-122.414789,NA,OR,MIDDLE FISH CREEK,FISH CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,1000,OR,1,1,1,1,1,1,1,1,1,1471.1093360221566,TRUE,1,1,0,0,1,0,0,0,1471.1093360221566,1,0,0,1,0,0,0,0
REO - R_43140512220250,REO - R_43140512220250-WS-1,1999,43.233486,-122.340297,NA,OR,LOWER CLEARWATER RIVER,CLEARWATER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,1000,OR,1,1,1,1,1,1,1,1,1,1471.1093360221566,TRUE,1,1,0,0,1,0,0,0,1471.1093360221566,1,0,0,1,0,0,0,0
REO - R_431434512217150,REO - R_431434512217150-WS-1,1999,43.242926,-122.287521,NA,OR,STUMP LAKE,CLEARWATER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,18000,OR,1,1,1,1,1,1,1,1,1,26479.96804839882,TRUE,1,1,0,0,1,0,0,0,26479.96804839882,1,0,0,1,0,0,0,0
REO - R_431552812402150,REO - R_431552812402150-WS-1,2001,43.264685,-124.037508,NA,OR,WOODWARD CREEK-HUDSON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0
REO - R_431610012355498,REO - R_431610012355498-WS-1,2000,43.269459,-123.93052,NA,OR,MIDDLE CREEK-CHERRY CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0
REO - R_431624412348312,REO - R_431624412348312-WS-1,2001,43.273458,-123.808668,NA,OR,UPPER SOUTH FORK COOS RIVER,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0
REO - R_431712112358280,REO - R_431712112358280-WS-1,1999,43.286707,-123.97446,NA,OR,MOON CREEK,EAST_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,56000,OR,1,1,1,1,1,1,1,1,1,82382.12281724077,TRUE,1,1,0,0,1,0,0,0,82382.12281724077,1,0,0,1,0,0,0,0
REO - R_43193661231269,REO - R_43193661231269-WS-1,1998,43.326841,-123.201926,NA,OR,COOPER CREEK,LOWER NORTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,63000,OR,1,1,1,1,1,1,1,1,1,94017.22254140417,TRUE,1,1,0,0,1,0,0,0,94017.22254140417,1,0,0,1,0,0,0,0
REO - R_43204141234781,REO - R_43204141234781-WS-1,1999,43.344857,-123.785591,NA,OR,BOTTOM CREEK,SOUTH_FORK_COOS,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,14000,OR,1,1,1,1,1,1,1,1,1,20595.530704310193,TRUE,1,1,0,0,1,0,0,0,20595.530704310193,1,0,0,1,0,0,0,0
REO - R_43280512400366,REO - R_43280512400366-WS-1,1999,43.466815,-124.010193,NA,OR,EAST FORK MILLICOMA RIVER,MILLICOMA_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,69000,OR,1,1,1,1,1,1,1,1,1,101506.54418552881,TRUE,1,1,0,0,1,0,0,0,101506.54418552881,1,0,0,1,0,0,0,0
REO - R_433149012335196,REO - R_433149012335196-WS-1,2001,43.53029,-123.588794,NA,OR,MCGEE CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0
REO - R_433210912335420,REO - R_433210912335420-WS-1,2001,43.536378,-123.595014,NA,OR,MCGEE CREEK,UPPER UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,NA,OR,1,1,1,1,1,1,1,1,1,NA,FALSE,1,1,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0
REO - R_433336712356185,REO - R_433336712356185-WS-1,1999,43.560216,-123.938488,NA,OR,WEST FORK MILLICOMA RIVER,MILLICOMA_RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,fishpass_culvimp,71000,OR,1,1,1,1,1,1,1,1,1,104448.76285757312,TRUE,1,1,0,0,1,0,0,0,104448.76285757312,1,0,0,1,0,0,0,0
